"weight";"word";"color";"url"
"39";"magnifico";"";""
"0";"maid";"";""
"8";"maiden";"";""
"39";"maidhood";"";""
"24";"main";"";""
"0";"making";"";""
"39";"malice";"";""
"8";"malicious";"";""
"39";"malignant";"";""
"39";"mammering";"";""
"0";"man";"";""
"8";"manage";"";""
"39";"mandate";"";""
"39";"mangled";"";""
"39";"manifest";"";""
"8";"manners";"";""
"39";"manured";"";""
"19";"marble";"";""
"39";"marcus";"";""
"0";"mark";"";""
"8";"marriage";"";""
"16";"married";"";""
"0";"marry";"";""
"39";"marrying";"";""
"39";"mars";"";""
"8";"marshal";"";""
"16";"mass";"";""
"16";"master";"";""
"19";"masterly";"";""
"8";"masters";"";""
"0";"match";"";""
"39";"matching";"";""
"0";"matter";"";""
"19";"matters";"";""
"8";"meaning";"";""
"8";"meant";"";""
"8";"measure";"";""
"39";"measures";"";""
"19";"meat";"";""
"39";"medicinal";"";""
"8";"medicine";"";""
"39";"medicines";"";""
"39";"meditations";"";""
"0";"meet";"";""
"19";"melt";"";""
"39";"melting";"";""
"39";"member";"";""
"39";"members";"";""
"0";"men";"";""
"0";"mend";"";""
"0";"mercy";"";""
"32";"mere";"";""
"0";"merit";"";""
"19";"merits";"";""
"8";"messenger";"";""
"24";"messengers";"";""
"0";"met";"";""
"0";"methinks";"";""
"19";"mettle";"";""
"156";"michael";"";""
"16";"mighty";"";""
"19";"millions";"";""
"39";"mince";"";""
"0";"mind";"";""
"39";"minds";"";""
"39";"minerals";"";""
"19";"mines";"";""
"19";"minute";"";""
"19";"minutes";"";""
"39";"miscarry";"";""
"39";"mischief";"";""
"8";"miserable";"";""
"0";"mistress";"";""
"39";"mixtures";"";""
"24";"mock";"";""
"39";"mockery";"";""
"78";"mocks";"";""
"19";"modern";"";""
"39";"molestation";"";""
"8";"moment";"";""
"81";"money";"";""
"40";"monster";"";""
"32";"monstrous";"";""
"156";"montano";"";""
"39";"monumental";"";""
"0";"moon";"";""
"19";"moons";"";""
"900";"moor";"";""
"39";"moors";"";""
"16";"morning";"";""
"40";"mortal";"";""
"39";"moth";"";""
"0";"mother";"";""
"0";"motion";"";""
"19";"motive";"";""
"19";"mountains";"";""
"19";"mourn";"";""
"0";"mouth";"";""
"24";"mouths";"";""
"19";"moved";"";""
"19";"moving";"";""
"39";"mummy";"";""
"16";"murder";"";""
"39";"murderous";"";""
"39";"murders";"";""
"39";"muse";"";""
"0";"music";"";""
"39";"mutter";"";""
"39";"mutualities";"";""
"0";"naked";"";""
"39";"napkin";"";""
"16";"native";"";""
"0";"natural";"";""
"0";"nature";"";""
"78";"natures";"";""
"24";"naught";"";""
"19";"nearer";"";""
"8";"necessaries";"";""
"39";"necessity";"";""
"0";"needful";"";""
"19";"neglected";"";""
"19";"neglecting";"";""
"39";"neigh";"";""
"39";"neighing";"";""
"39";"nephews";"";""
"39";"net";"";""
"39";"nether";"";""
"39";"nettles";"";""
"39";"newer";"";""
"8";"newly";"";""
"0";"news";"";""
"19";"nice";"";""
"0";"night";"";""
"16";"nightly";"";""
"19";"nobility";"";""
"0";"noble";"";""
"0";"noise";"";""
"39";"nonsuits";"";""
"0";"nose";"";""
"78";"notable";"";""
"0";"note";"";""
"39";"notify";"";""
"78";"notorious";"";""
"39";"nought";"";""
"39";"nourishing";"";""
"19";"oath";"";""
"19";"obedient";"";""
"32";"obey";"";""
"19";"object";"";""
"19";"obscure";"";""
"19";"obsequious";"";""
"39";"observancy";"";""
"39";"observe";"";""
"24";"occasion";"";""
"39";"ocular";"";""
"8";"odd";"";""
"24";"offence";"";""
"39";"offenceless";"";""
"24";"offend";"";""
"39";"offending";"";""
"39";"offends";"";""
"19";"offense";"";""
"39";"offers";"";""
"24";"office";"";""
"78";"officer";"";""
"40";"officers";"";""
"19";"offices";"";""
"0";"oft";"";""
"19";"omit";"";""
"0";"ope";"";""
"0";"open";"";""
"24";"opinion";"";""
"8";"opposition";"";""
"39";"oppresses";"";""
"8";"order";"";""
"509";"othello";"";""
"19";"outlive";"";""
"39";"outran";"";""
"8";"outward";"";""
"39";"overt";"";""
"39";"overthrow";"";""
"19";"owe";"";""
"39";"packet";"";""
"39";"paddle";"";""
"39";"pagans";"";""
"39";"pageant";"";""
"0";"pain";"";""
"19";"pains";"";""
"19";"palace";"";""
"39";"palate";"";""
"39";"palates";"";""
"8";"pale";"";""
"39";"palestine";"";""
"8";"palm";"";""
"19";"palpable";"";""
"39";"pants";"";""
"39";"paradoxes";"";""
"39";"paragons";"";""
"39";"parallel";"";""
"39";"parcels";"";""
"0";"pardon";"";""
"39";"parley";"";""
"24";"parted";"";""
"39";"partially";"";""
"39";"partly";"";""
"24";"parts";"";""
"8";"party";"";""
"0";"pass";"";""
"19";"passage";"";""
"8";"passing";"";""
"0";"passion";"";""
"19";"pate";"";""
"39";"patent";"";""
"0";"patience";"";""
"0";"patient";"";""
"19";"pattern";"";""
"8";"pay";"";""
"0";"peace";"";""
"19";"pearl";"";""
"39";"peck";"";""
"39";"peculiar";"";""
"16";"peevish";"";""
"39";"pegs";"";""
"39";"pelt";"";""
"0";"people";"";""
"97";"perceive";"";""
"0";"perchance";"";""
"58";"perdition";"";""
"39";"perdurable";"";""
"16";"perfect";"";""
"19";"perfection";"";""
"8";"perforce";"";""
"19";"perform";"";""
"39";"performances";"";""
"39";"perfumed";"";""
"39";"permission";"";""
"0";"pernicious";"";""
"16";"personal";"";""
"8";"persons";"";""
"16";"persuade";"";""
"39";"persuaded";"";""
"39";"pertains";"";""
"8";"pestilence";"";""
"0";"pestilent";"";""
"19";"petty";"";""
"8";"phrase";"";""
"19";"pick";"";""
"19";"pictures";"";""
"0";"piece";"";""
"39";"pierced";"";""
"39";"pilgrimage";"";""
"39";"pilot";"";""
"39";"pioners";"";""
"19";"pipes";"";""
"0";"pity";"";""
"0";"place";"";""
"0";"plague";"";""
"8";"plain";"";""
"19";"plainness";"";""
"39";"planet";"";""
"19";"plant";"";""
"0";"play";"";""
"19";"players";"";""
"39";"pleads";"";""
"19";"pleased";"";""
"0";"pleasure";"";""
"19";"pledge";"";""
"19";"plenteous";"";""
"39";"pliant";"";""
"39";"plies";"";""
"39";"plucked";"";""
"0";"plucks";"";""
"39";"plume";"";""
"19";"plumed";"";""
"19";"ply";"";""
"78";"pocket";"";""
"0";"point";"";""
"78";"poise";"";""
"0";"poison";"";""
"39";"poisonous";"";""
"8";"poisons";"";""
"16";"policy";"";""
"8";"politic";"";""
"39";"pontic";"";""
"0";"poor";"";""
"78";"populous";"";""
"39";"portance";"";""
"39";"position";"";""
"19";"possession";"";""
"39";"potations";"";""
"19";"potent";"";""
"19";"potential";"";""
"39";"pottle";"";""
"16";"pour";"";""
"19";"poverty";"";""
"0";"power";"";""
"39";"powerful";"";""
"19";"pox";"";""
"16";"practice";"";""
"8";"practices";"";""
"39";"practicing";"";""
"39";"practiser";"";""
"97";"praise";"";""
"39";"praisest";"";""
"39";"pranks";"";""
"39";"prattle";"";""
"0";"pray";"";""
"8";"prayer";"";""
"78";"prays";"";""
"0";"precious";"";""
"39";"predecessor";"";""
"39";"prefer";"";""
"19";"preferment";"";""
"39";"preferring";"";""
"8";"pregnant";"";""
"16";"preparation";"";""
"8";"prepared";"";""
"39";"preposterous";"";""
"39";"preposterously";"";""
"39";"prescription";"";""
"0";"presently";"";""
"19";"preserve";"";""
"39";"preserved";"";""
"8";"prey";"";""
"8";"price";"";""
"16";"pride";"";""
"39";"prime";"";""
"8";"prisoner";"";""
"16";"private";"";""
"39";"privately";"";""
"78";"prizes";"";""
"39";"probal";"";""
"39";"probation";"";""
"16";"proceed";"";""
"19";"proceeding";"";""
"8";"proclaim";"";""
"39";"procreants";"";""
"8";"procure";"";""
"24";"profane";"";""
"39";"profess";"";""
"19";"professed";"";""
"39";"profit";"";""
"39";"profitably";"";""
"16";"prologue";"";""
"39";"promethean";"";""
"19";"prompt";"";""
"0";"proof";"";""
"78";"proofs";"";""
"40";"proper";"";""
"8";"property";"";""
"19";"prophetic";"";""
"39";"propontic";"";""
"19";"propose";"";""
"39";"proposed";"";""
"19";"prosperous";"";""
"39";"protectress";"";""
"8";"protest";"";""
"39";"protests";"";""
"0";"prove";"";""
"39";"provide";"";""
"0";"provoke";"";""
"19";"provoking";"";""
"8";"public";"";""
"39";"puddled";"";""
"39";"pulls";"";""
"19";"punishment";"";""
"39";"puny";"";""
"19";"purchase";"";""
"0";"pure";"";""
"39";"purest";"";""
"39";"purgatory";"";""
"0";"purpose";"";""
"8";"purposes";"";""
"40";"purse";"";""
"24";"puts";"";""
"39";"putting";"";""
"39";"qualification";"";""
"19";"qualified";"";""
"16";"quality";"";""
"0";"quarrel";"";""
"39";"quat";"";""
"39";"quench";"";""
"0";"question";"";""
"39";"questions";"";""
"39";"quests";"";""
"16";"quick";"";""
"39";"quicken";"";""
"32";"quiet";"";""
"39";"quirks";"";""
"0";"rage";"";""
"16";"raging";"";""
"19";"rail";"";""
"16";"raise";"";""
"39";"raised";"";""
"39";"ram";"";""
"0";"rank";"";""
"39";"ranks";"";""
"39";"ransom";"";""
"0";"rapier";"";""
"39";"rascals";"";""
"16";"rash";"";""
"19";"raven";"";""
"19";"reach";"";""
"0";"read";"";""
"0";"reason";"";""
"0";"receive";"";""
"16";"received";"";""
"39";"recognizance";"";""
"39";"recoiling";"";""
"39";"recommends";"";""
"39";"reconciliation";"";""
"39";"recover";"";""
"39";"redeemed";"";""
"39";"redemption";"";""
"39";"refer";"";""
"39";"reference";"";""
"19";"refrain";"";""
"19";"refuse";"";""
"0";"region";"";""
"19";"relief";"";""
"8";"relish";"";""
"39";"remains";"";""
"19";"remedies";"";""
"0";"remember";"";""
"19";"remembrance";"";""
"39";"remove";"";""
"39";"removing";"";""
"39";"renounce";"";""
"16";"repair";"";""
"19";"repeals";"";""
"0";"repent";"";""
"19";"replies";"";""
"16";"report";"";""
"19";"reports";"";""
"24";"reputation";"";""
"39";"repute";"";""
"19";"required";"";""
"39";"requires";"";""
"39";"requisites";"";""
"19";"requite";"";""
"39";"reserves";"";""
"0";"respect";"";""
"0";"rest";"";""
"39";"restitution";"";""
"78";"restraint";"";""
"19";"retire";"";""
"39";"retiring";"";""
"0";"return";"";""
"39";"returned";"";""
"19";"revels";"";""
"40";"revenge";"";""
"19";"reverence";"";""
"24";"reverend";"";""
"19";"reward";"";""
"39";"rheum";"";""
"39";"rhodes";"";""
"39";"ribs";"";""
"0";"rich";"";""
"8";"richer";"";""
"78";"riches";"";""
"39";"rings";"";""
"16";"rise";"";""
"19";"rites";"";""
"39";"roast";"";""
"78";"robs";"";""
"19";"rock";"";""
"195";"roderigo";"";""
"39";"roll";"";""
"24";"room";"";""
"19";"rot";"";""
"8";"rough";"";""
"16";"rouse";"";""
"39";"rout";"";""
"16";"royal";"";""
"19";"rub";"";""
"0";"rude";"";""
"19";"ruled";"";""
"78";"rules";"";""
"0";"runs";"";""
"39";"rush";"";""
"19";"rushes";"";""
"39";"rust";"";""
"8";"sacred";"";""
"19";"safely";"";""
"39";"safer";"";""
"39";"safest";"";""
"0";"safety";"";""
"39";"sagittary";"";""
"39";"sail";"";""
"19";"sails";"";""
"0";"saint";"";""
"19";"saints";"";""
"32";"salt";"";""
"39";"sanctimony";"";""
"19";"sans";"";""
"8";"sat";"";""
"39";"sated";"";""
"39";"satiety";"";""
"39";"satisfaction";"";""
"8";"satisfied";"";""
"39";"satisfy";"";""
"39";"satisfying";"";""
"8";"saucy";"";""
"19";"savage";"";""
"19";"savageness";"";""
"0";"save";"";""
"39";"saved";"";""
"19";"scale";"";""
"39";"scan";"";""
"0";"scant";"";""
"39";"scapes";"";""
"39";"scar";"";""
"0";"scarce";"";""
"39";"scattering";"";""
"0";"scene";"";""
"58";"score";"";""
"39";"scored";"";""
"16";"scorn";"";""
"16";"scurvy";"";""
"24";"sea";"";""
"0";"seal";"";""
"19";"seals";"";""
"39";"seamy";"";""
"78";"seaport";"";""
"8";"search";"";""
"39";"seas";"";""
"39";"sect";"";""
"16";"secure";"";""
"0";"seek";"";""
"39";"seel";"";""
"0";"sees";"";""
"39";"segregation";"";""
"16";"seize";"";""
"19";"sell";"";""
"39";"selling";"";""
"78";"senate";"";""
"78";"senators";"";""
"0";"send";"";""
"0";"sense";"";""
"32";"sentence";"";""
"8";"sequent";"";""
"39";"sequester";"";""
"0";"servant";"";""
"0";"servants";"";""
"0";"serve";"";""
"24";"service";"";""
"19";"services";"";""
"78";"session";"";""
"0";"set";"";""
"39";"severe";"";""
"39";"shadowing";"";""
"0";"shake";"";""
"39";"shakes";"";""
"0";"shakespeare";"";""
"0";"shalt";"";""
"0";"shame";"";""
"39";"shames";"";""
"0";"shape";"";""
"39";"sheets";"";""
"39";"shifted";"";""
"58";"ship";"";""
"8";"shook";"";""
"19";"shore";"";""
"19";"shorter";"";""
"16";"shortly";"";""
"16";"shot";"";""
"24";"shouldst";"";""
"39";"shrewd";"";""
"39";"shrill";"";""
"19";"shroud";"";""
"0";"shut";"";""
"0";"sick";"";""
"39";"sighing";"";""
"0";"sight";"";""
"39";"sign";"";""
"78";"signior";"";""
"39";"signiory";"";""
"39";"silence";"";""
"19";"silent";"";""
"39";"silliness";"";""
"39";"silly";"";""
"0";"simple";"";""
"0";"sin";"";""
"39";"sincerity";"";""
"0";"sing";"";""
"19";"singing";"";""
"19";"sink";"";""
"19";"sins";"";""
"8";"sir";"";""
"0";"sit";"";""
"16";"sith";"";""
"8";"sitting";"";""
"39";"sixpence";"";""
"19";"skies";"";""
"39";"skillet";"";""
"39";"skillful";"";""
"19";"skin";"";""
"8";"slack";"";""
"0";"slain";"";""
"19";"slander";"";""
"0";"slave";"";""
"39";"slaves";"";""
"0";"sleep";"";""
"0";"sleeps";"";""
"39";"sleeve";"";""
"19";"slept";"";""
"39";"slime";"";""
"39";"slipper";"";""
"8";"slow";"";""
"39";"slubber";"";""
"39";"slumbers";"";""
"0";"small";"";""
"19";"smallest";"";""
"24";"smell";"";""
"0";"smile";"";""
"0";"smiles";"";""
"0";"smooth";"";""
"19";"smote";"";""
"39";"snatch";"";""
"39";"snipe";"";""
"39";"snorting";"";""
"24";"soft";"";""
"16";"sold";"";""
"78";"soldier";"";""
"8";"solemn";"";""
"39";"solicit";"";""
"39";"soliciting";"";""
"39";"solicitor";"";""
"39";"solid";"";""
"0";"son";"";""
"156";"song";"";""
"39";"sooty";"";""
"39";"sores";"";""
"0";"sorrow";"";""
"0";"soul";"";""
"78";"souls";"";""
"19";"sounds";"";""
"8";"sovereign";"";""
"39";"sow";"";""
"16";"spake";"";""
"8";"spare";"";""
"39";"spartan";"";""
"0";"speak";"";""
"58";"speaking";"";""
"0";"speaks";"";""
"0";"special";"";""
"39";"speculative";"";""
"0";"speech";"";""
"0";"speed";"";""
"39";"spells";"";""
"58";"spend";"";""
"39";"spends";"";""
"39";"spied";"";""
"0";"spirit";"";""
"0";"spirits";"";""
"0";"spite";"";""
"0";"spoke";"";""
"8";"spoken";"";""
"0";"sport";"";""
"39";"spotted";"";""
"8";"spy";"";""
"39";"squadron";"";""
"19";"squire";"";""
"39";"stab";"";""
"19";"stabs";"";""
"8";"stamp";"";""
"0";"stand";"";""
"0";"stands";"";""
"39";"stare";"";""
"19";"start";"";""
"39";"startingly";"";""
"39";"statesmen";"";""
"0";"stay";"";""
"39";"stead";"";""
"32";"steal";"";""
"24";"steals";"";""
"39";"steed";"";""
"8";"steel";"";""
"39";"steering";"";""
"39";"stephen";"";""
"19";"steps";"";""
"19";"sterile";"";""
"0";"stick";"";""
"19";"sticks";"";""
"39";"stillness";"";""
"0";"stir";"";""
"39";"stirs";"";""
"19";"stomach";"";""
"39";"stomachs";"";""
"19";"stone";"";""
"19";"stones";"";""
"24";"stood";"";""
"117";"stops";"";""
"19";"store";"";""
"0";"storm";"";""
"16";"story";"";""
"19";"stoup";"";""
"39";"stoutly";"";""
"32";"straight";"";""
"39";"strain";"";""
"0";"strange";"";""
"39";"strangeness";"";""
"0";"stranger";"";""
"39";"strangle";"";""
"39";"strawberries";"";""
"39";"streams";"";""
"19";"street";"";""
"0";"strike";"";""
"8";"strikes";"";""
"8";"strings";"";""
"19";"strip";"";""
"19";"strives";"";""
"16";"stroke";"";""
"0";"strong";"";""
"19";"stronger";"";""
"8";"stubborn";"";""
"8";"stuff";"";""
"156";"subdue";"";""
"39";"substitute";"";""
"78";"subtle";"";""
"19";"succeed";"";""
"39";"succeeds";"";""
"39";"success";"";""
"39";"suckle";"";""
"0";"sudden";"";""
"58";"sue";"";""
"0";"suffer";"";""
"19";"sufferance";"";""
"39";"suffice";"";""
"39";"sufficient";"";""
"39";"suffocating";"";""
"19";"sugar";"";""
"0";"suit";"";""
"78";"suitor";"";""
"39";"suitors";"";""
"19";"summer";"";""
"39";"summon";"";""
"0";"sun";"";""
"39";"supersubtle";"";""
"0";"supper";"";""
"39";"supplied";"";""
"39";"suppliest";"";""
"8";"supply";"";""
"19";"support";"";""
"39";"suppose";"";""
"19";"sups";"";""
"39";"surely";"";""
"39";"surfeited";"";""
"195";"suspect";"";""
"39";"suspicion";"";""
"8";"sustain";"";""
"39";"swallow";"";""
"19";"swallows";"";""
"0";"swear";"";""
"39";"sweating";"";""
"39";"sweats";"";""
"0";"sweet";"";""
"19";"sweeter";"";""
"19";"sweetest";"";""
"19";"swell";"";""
"39";"swelling";"";""
"0";"swift";"";""
"0";"sword";"";""
"19";"swords";"";""
"0";"sworn";"";""
"19";"sycamore";"";""
"19";"syllable";"";""
"39";"symbols";"";""
"39";"sympathy";"";""
"39";"syrups";"";""
"8";"tailor";"";""
"39";"taint";"";""
"39";"tainting";"";""
"16";"takes";"";""
"0";"tale";"";""
"0";"talk";"";""
"117";"talking";"";""
"8";"tall";"";""
"8";"task";"";""
"0";"taste";"";""
"39";"tasted";"";""
"0";"teach";"";""
"39";"teachest";"";""
"0";"tear";"";""
"0";"tears";"";""
"16";"tedious";"";""
"39";"teem";"";""
"19";"telling";"";""
"16";"tells";"";""
"39";"tempest";"";""
"39";"tempests";"";""
"0";"tempt";"";""
"19";"tenderly";"";""
"39";"tenderness";"";""
"39";"tented";"";""
"8";"term";"";""
"32";"terms";"";""
"19";"terrible";"";""
"39";"test";"";""
"0";"thee";"";""
"19";"therewith";"";""
"39";"thicken";"";""
"0";"thine";"";""
"19";"thinkest";"";""
"39";"thinks";"";""
"39";"thither";"";""
"0";"thought";"";""
"0";"thoughts";"";""
"19";"thread";"";""
"19";"threw";"";""
"16";"thrive";"";""
"19";"throat";"";""
"39";"throats";"";""
"8";"throne";"";""
"0";"throw";"";""
"16";"throwing";"";""
"0";"thrown";"";""
"39";"throws";"";""
"8";"thrust";"";""
"0";"thy";"";""
"0";"thyself";"";""
"39";"tidings";"";""
"39";"tilting";"";""
"0";"time";"";""
"40";"times";"";""
"39";"timorous";"";""
"39";"tire";"";""
"39";"toads";"";""
"19";"today";"";""
"39";"toged";"";""
"39";"token";"";""
"0";"told";"";""
"0";"tongue";"";""
"0";"tongues";"";""
"19";"torches";"";""
"8";"torment";"";""
"19";"torments";"";""
"19";"torture";"";""
"0";"touch";"";""
"8";"touching";"";""
"78";"town";"";""
"8";"toy";"";""
"19";"toys";"";""
"8";"trade";"";""
"39";"tragic";"";""
"19";"traitors";"";""
"39";"tranquil";"";""
"8";"transform";"";""
"39";"transported";"";""
"117";"trash";"";""
"0";"treacherous";"";""
"19";"treachery";"";""
"8";"treason";"";""
"39";"treasures";"";""
"19";"trees";"";""
"0";"tremble";"";""
"0";"trespass";"";""
"39";"tribe";"";""
"0";"trick";"";""
"39";"tricks";"";""
"8";"trifle";"";""
"39";"trifles";"";""
"39";"troop";"";""
"0";"trouble";"";""
"19";"troubled";"";""
"0";"true";"";""
"24";"trumpet";"";""
"39";"truncheon";"";""
"0";"trust";"";""
"19";"trusty";"";""
"0";"truth";"";""
"78";"tuesday";"";""
"39";"tup";"";""
"39";"tupping";"";""
"97";"turk";"";""
"235";"turkish";"";""
"78";"turks";"";""
"0";"turn";"";""
"19";"turned";"";""
"39";"twiggen";"";""
"19";"tying";"";""
"0";"tyrannous";"";""
"19";"tyrant";"";""
"39";"unbitted";"";""
"19";"unbonneted";"";""
"39";"unbookish";"";""
"39";"uncapable";"";""
"39";"uncleanly";"";""
"32";"understand";"";""
"16";"undertake";"";""
"39";"undertook";"";""
"8";"undo";"";""
"39";"undone";"";""
"39";"unfit";"";""
"0";"unfold";"";""
"39";"unfolding";"";""
"19";"unforced";"";""
"39";"unfortunate";"";""
"32";"unhappy";"";""
"39";"unhoused";"";""
"8";"unkind";"";""
"39";"unkindly";"";""
"117";"unkindness";"";""
"8";"unknown";"";""
"39";"unlace";"";""
"78";"unlawful";"";""
"19";"unlucky";"";""
"39";"unmoving";"";""
"0";"unnatural";"";""
"39";"unperfectness";"";""
"78";"unpin";"";""
"39";"unprepared";"";""
"39";"unproper";"";""
"39";"unprovide";"";""
"39";"unsafe";"";""
"39";"unskilful";"";""
"39";"unsuiting";"";""
"19";"unsure";"";""
"39";"unused";"";""
"39";"unwitted";"";""
"8";"unworthy";"";""
"19";"upbraids";"";""
"39";"usage";"";""
"39";"useth";"";""
"39";"usurped";"";""
"78";"utmost";"";""
"8";"utter";"";""
"0";"vain";"";""
"39";"vale";"";""
"0";"valiant";"";""
"39";"vanish";"";""
"19";"vanity";"";""
"19";"vantage";"";""
"39";"vapor";"";""
"19";"vast";"";""
"39";"vehement";"";""
"195";"venetian";"";""
"39";"venial";"";""
"352";"venice";"";""
"19";"venture";"";""
"78";"vessel";"";""
"39";"vesture";"";""
"39";"vexation";"";""
"8";"vice";"";""
"19";"vices";"";""
"8";"vicious";"";""
"8";"view";"";""
"0";"vile";"";""
"0";"villain";"";""
"24";"villainous";"";""
"19";"villains";"";""
"39";"villainy";"";""
"19";"villanous";"";""
"24";"violence";"";""
"0";"violent";"";""
"0";"virtue";"";""
"24";"virtuous";"";""
"39";"virtuously";"";""
"8";"visage";"";""
"39";"visages";"";""
"39";"vital";"";""
"0";"voice";"";""
"39";"voluntary";"";""
"39";"vomit";"";""
"78";"vouch";"";""
"24";"vow";"";""
"19";"wage";"";""
"19";"wager";"";""
"19";"wait";"";""
"0";"wake";"";""
"0";"walk";"";""
"19";"walked";"";""
"8";"walking";"";""
"19";"wanting";"";""
"0";"wanton";"";""
"24";"war";"";""
"78";"warlike";"";""
"0";"warrant";"";""
"39";"warranty";"";""
"39";"warrior";"";""
"97";"wars";"";""
"19";"wary";"";""
"8";"wash";"";""
"8";"wast";"";""
"39";"wasted";"";""
"56";"watch";"";""
"39";"watches";"";""
"0";"water";"";""
"39";"waterish";"";""
"8";"ways";"";""
"19";"wayward";"";""
"0";"weak";"";""
"39";"weaken";"";""
"19";"weakness";"";""
"39";"wealthy";"";""
"19";"weapon";"";""
"8";"weapons";"";""
"0";"wear";"";""
"8";"wears";"";""
"0";"weary";"";""
"39";"web";"";""
"19";"wedding";"";""
"19";"wednesday";"";""
"19";"weed";"";""
"39";"week";"";""
"0";"weep";"";""
"8";"weeps";"";""
"8";"wert";"";""
"39";"wheeling";"";""
"0";"wherefore";"";""
"39";"whereinto";"";""
"24";"whereof";"";""
"8";"whereon";"";""
"39";"wheresoever";"";""
"0";"whereto";"";""
"0";"whiles";"";""
"39";"whip";"";""
"39";"whipster";"";""
"19";"whistle";"";""
"0";"white";"";""
"19";"whiter";"";""
"16";"wholesome";"";""
"39";"whore";"";""
"0";"wicked";"";""
"8";"wide";"";""
"39";"wider";"";""
"0";"wife";"";""
"78";"wight";"";""
"0";"wild";"";""
"0";"william";"";""
"19";"willow";"";""
"8";"wills";"";""
"0";"wilt";"";""
"32";"win";"";""
"0";"wind";"";""
"8";"winds";"";""
"16";"wine";"";""
"19";"winter";"";""
"8";"wipe";"";""
"0";"wisdom";"";""
"0";"wise";"";""
"19";"wisest";"";""
"0";"wit";"";""
"39";"witchcraft";"";""
"16";"withdraw";"";""
"16";"witness";"";""
"0";"wits";"";""
"117";"wives";"";""
"0";"woe";"";""
"19";"wolves";"";""
"0";"woman";"";""
"0";"womb";"";""
"0";"women";"";""
"39";"won";"";""
"8";"wondrous";"";""
"16";"wont";"";""
"8";"woo";"";""
"0";"word";"";""
"0";"work";"";""
"8";"working";"";""
"39";"works";"";""
"39";"worldly";"";""
"8";"worms";"";""
"0";"worse";"";""
"0";"worser";"";""
"24";"worst";"";""
"24";"worth";"";""
"39";"worthiness";"";""
"0";"worthy";"";""
"0";"wouldst";"";""
"39";"wound";"";""
"8";"wounds";"";""
"39";"wrangle";"";""
"39";"wreck";"";""
"39";"wrench";"";""
"0";"wretch";"";""
"0";"wretched";"";""
"8";"wring";"";""
"0";"write";"";""
"0";"wrong";"";""
"39";"wrought";"";""
"39";"xxxx";"";""
"19";"yawn";"";""
"0";"year";"";""
"0";"years";"";""
"39";"yell";"";""
"8";"yield";"";""
"0";"yond";"";""
"0";"young";"";""
"32";"youth";"";""
