n;k;m
8134;100;307
8135;100;298
8136;100;304
8137;100;300
8138;100;293
8139;100;292
8140;100;296
8141;100;302
8142;100;304
8143;100;286
8144;100;294
8145;100;307
8146;100;298
8147;100;305
8148;100;294
8149;100;296
8150;100;300
8151;100;309
8152;100;295
8153;100;296
8154;100;291
8155;100;296
8156;100;306
8157;100;291
8158;100;308
8159;100;310
8160;100;301
8161;100;295
8162;100;311
8163;100;298
8164;100;316
8165;100;305
8166;100;302
8167;100;292
8168;100;295
8169;100;298
8170;100;310
8171;100;293
8172;100;279
8173;100;293
8174;100;305
8175;100;298
8176;100;284
8177;100;301
8178;100;302
8179;100;307
8180;100;290
8181;100;294
8182;100;295
8183;100;310
8184;100;297
8185;100;311
8186;100;289
8187;100;291
8188;100;303
8189;100;301
8190;100;298
8191;100;299
8192;100;305
8193;100;308
8194;100;284
8195;100;303
8196;100;302
8197;100;283
8198;100;319
8199;100;301
8200;100;292
8201;100;306
8202;100;301
8203;100;296
8204;100;301
8205;100;303
8206;100;304
8207;100;306
8208;100;303
8209;100;302
8210;100;292
8211;100;289
8212;100;299
8213;100;289
8214;100;288
8215;100;318
8216;100;299
8217;100;292
8218;100;322
8219;100;303
8220;100;311
8221;100;299
8222;100;298
8223;100;295
8224;100;292
8225;100;292
8226;100;312
8227;100;294
8228;100;301
8229;100;309
8230;100;301
8231;100;296
8232;100;305
8233;100;309
8234;100;299
8235;100;292
8236;100;296
8237;100;294
8238;100;293
8239;100;301
8240;100;296
8241;100;297
8242;100;291
8243;100;301
8244;100;302
8245;100;301
8246;100;298
8247;100;306
8248;100;297
8249;100;296
8250;100;299
8251;100;305
8252;100;291
8253;100;293
8254;100;318
8255;100;288
8256;100;293
8257;100;303
8258;100;284
8259;100;279
8260;100;299
8261;100;297
8262;100;297
8263;100;286
8264;100;292
8265;100;301
8266;100;295
8267;100;296
8268;100;304
8269;100;298
8270;100;297
8271;100;283
8272;100;316
8273;100;299
8274;100;301
8275;100;299
8276;100;305
8277;100;292
8278;100;302
8279;100;296
8280;100;301
8281;100;319
8282;100;301
8283;100;293
8284;100;300
8285;100;309
8286;100;296
8287;100;291
8288;100;291
8289;100;296
8290;100;308
8291;100;283
8292;100;295
8293;100;304
8294;100;291
8295;100;289
8296;100;291
8297;100;306
8298;100;301
8299;100;299
8300;100;303
8301;100;302
8302;100;292
8303;100;299
8304;100;295
8305;100;287
8306;100;302
8307;100;297
8308;100;295
8309;100;292
8310;100;290
8311;100;298
8312;100;300
8313;100;303
8314;100;298
8315;100;304
8316;100;304
8317;100;313
8318;100;297
8319;100;301
8320;100;290
8321;100;312
8322;100;286
8323;100;289
8324;100;293
8325;100;285
8326;100;300
8327;100;286
8328;100;294
8329;100;304
8330;100;297
8331;100;305
8332;100;296
8333;100;296
8334;100;291
8335;100;290
8336;100;298
8337;100;302
8338;100;306
8339;100;293
8340;100;305
8341;100;303
8342;100;325
8343;100;293
8344;100;288
8345;100;299
8346;100;286
8347;100;299
8348;100;298
8349;100;293
8350;100;297
8351;100;296
8352;100;296
8353;100;289
8354;100;299
8355;100;312
8356;100;304
8357;100;287
8358;100;301
8359;100;309
8360;100;308
8361;100;304
8362;100;299
8363;100;306
8364;100;291
8365;100;295
8366;100;291
8367;100;308
8368;100;297
8369;100;307
8370;100;304
8371;100;295
8372;100;305
8373;100;294
8374;100;313
8375;100;303
8376;100;309
8377;100;312
8378;100;301
8379;100;298
8380;100;293
8381;100;292
8382;100;298
8383;100;294
8384;100;292
8385;100;302
8386;100;299
8387;100;298
8388;100;298
8389;100;292
8390;100;291
8391;100;302
8392;100;310
8393;100;295
8394;100;294
8395;100;307
8396;100;297
8397;100;306
8398;100;286
8399;100;299
8400;100;297
8401;100;296
8402;100;293
8403;100;299
8404;100;312
8405;100;299
8406;100;297
8407;100;294
8408;100;289
8409;100;307
8410;100;293
8411;100;296
8412;100;296
8413;100;317
8414;100;291
8415;100;297
8416;100;289
8417;100;300
8418;100;302
8419;100;295
8420;100;291
8421;100;301
8422;100;301
8423;100;310
8424;100;302
8425;100;296
8426;100;312
8427;100;290
8428;100;288
8429;100;305
8430;100;292
8431;100;294
8432;100;297
8433;100;302
8434;100;301
8435;100;287
8436;100;315
8437;100;293
8438;100;314
8439;100;305
8440;100;306
8441;100;304
8442;100;307
8443;100;302
8444;100;294
8445;100;296
8446;100;306
8447;100;306
8448;100;302
8449;100;302
8450;100;315
8451;100;298
8452;100;286
8453;100;306
8454;100;299
8455;100;295
8456;100;293
8457;100;297
8458;100;296
8459;100;304
8460;100;303
8461;100;300
8462;100;317
8463;100;297
8464;100;301
8465;100;297
8466;100;287
8467;100;310
8468;100;299
8469;100;296
8470;100;311
8471;100;297
8472;100;302
8473;100;310
8474;100;302
8475;100;306
8476;100;294
8477;100;307
8478;100;308
8479;100;306
8480;100;292
8481;100;304
8482;100;302
8483;100;310
8484;100;288
8485;100;309
8486;100;301
8487;100;298
8488;100;304
8489;100;298
8490;100;299
8491;100;305
8492;100;299
8493;100;304
8494;100;314
8495;100;297
8496;100;301
8497;100;319
8498;100;306
8499;100;304
8500;100;298
8501;100;297
8502;100;298
8503;100;301
8504;100;309
8505;100;298
8506;100;303
8507;100;295
8508;100;326
8509;100;296
8510;100;297
8511;100;294
8512;100;306
8513;100;304
8514;100;308
8515;100;307
8516;100;312
8517;100;312
8518;100;300
8519;100;308
8520;100;295
8521;100;294
8522;100;314
8523;100;297
8524;100;306
8525;100;305
8526;100;303
8527;100;295
8528;100;304
8529;100;311
8530;100;305
8531;100;308
8532;100;309
8533;100;297
8534;100;295
8535;100;296
8536;100;292
8537;100;293
8538;100;299
8539;100;299
8540;100;288
8541;100;304
8542;100;300
8543;100;301
8544;100;296
8545;100;312
8546;100;295
8547;100;298
8548;100;297
8549;100;306
8550;100;300
8551;100;300
8552;100;308
8553;100;308
8554;100;292
8555;100;310
8556;100;295
8557;100;310
8558;100;290
8559;100;306
8560;100;309
8561;100;299
8562;100;309
8563;100;296
8564;100;289
8565;100;295
8566;100;308
8567;100;306
8568;100;313
8569;100;309
8570;100;304
8571;100;303
8572;100;293
8573;100;300
8574;100;305
8575;100;300
8576;100;313
8577;100;305
8578;100;298
8579;100;306
8580;100;282
8581;100;303
8582;100;309
8583;100;298
8584;100;300
8585;100;282
8586;100;299
8587;100;307
8588;100;305
8589;100;314
8590;100;317
8591;100;293
8592;100;307
8593;100;296
8594;100;297
8595;100;323
8596;100;286
8597;100;294
8598;100;309
8599;100;306
8600;100;304
8601;100;308
8602;100;294
8603;100;299
8604;100;293
8605;100;303
8606;100;297
8607;100;305
8608;100;308
8609;100;311
8610;100;310
8611;100;312
8612;100;294
8613;100;304
8614;100;289
8615;100;305
8616;100;301
8617;100;309
8618;100;288
8619;100;298
8620;100;306
8621;100;308
8622;100;312
8623;100;304
8624;100;299
8625;100;298
8626;100;297
8627;100;315
8628;100;290
8629;100;306
8630;100;323
8631;100;308
8632;100;297
8633;100;313
8634;100;300
8635;100;312
8636;100;301
8637;100;296
8638;100;300
8639;100;294
8640;100;310
8641;100;292
8642;100;318
8643;100;305
8644;100;306
8645;100;311
8646;100;305
8647;100;298
8648;100;314
8649;100;293
8650;100;298
8651;100;306
8652;100;299
8653;100;306
8654;100;302
8655;100;298
8656;100;298
8657;100;314
8658;100;307
8659;100;312
8660;100;297
8661;100;311
8662;100;296
8663;100;307
8664;100;305
8665;100;290
8666;100;295
8667;100;306
8668;100;300
8669;100;304
8670;100;319
8671;100;300
8672;100;298
8673;100;291
8674;100;294
8675;100;310
8676;100;308
8677;100;301
8678;100;310
8679;100;293
8680;100;302
8681;100;286
8682;100;311
8683;100;301
8684;100;303
8685;100;285
8686;100;295
8687;100;303
8688;100;311
8689;100;308
8690;100;302
8691;100;304
8692;100;297
8693;100;286
8694;100;298
8695;100;301
8696;100;296
8697;100;300
8698;100;301
8699;100;299
8700;100;293
8701;100;298
8702;100;313
8703;100;311
8704;100;305
8705;100;295
8706;100;305
8707;100;306
8708;100;302
8709;100;300
8710;100;304
8711;100;310
8712;100;296
8713;100;300
8714;100;306
8715;100;311
8716;100;316
8717;100;296
8718;100;301
8719;100;300
8720;100;305
8721;100;309
8722;100;310
8723;100;296
8724;100;303
8725;100;310
8726;100;293
8727;100;297
8728;100;303
8729;100;303
8730;100;317
8731;100;309
8732;100;301
8733;100;304
8734;100;305
8735;100;289
8736;100;307
8737;100;297
8738;100;300
8739;100;305
8740;100;287
8741;100;300
8742;100;308
8743;100;302
8744;100;296
8745;100;315
8746;100;303
8747;100;293
8748;100;306
8749;100;298
8750;100;311
8751;100;308
8752;100;292
8753;100;289
8754;100;302
8755;100;304
8756;100;295
8757;100;317
8758;100;299
8759;100;304
8760;100;298
8761;100;309
8762;100;290
8763;100;299
8764;100;290
8765;100;302
8766;100;300
8767;100;316
8768;100;304
8769;100;314
8770;100;316
8771;100;308
8772;100;298
8773;100;297
8774;100;296
8775;100;306
8776;100;294
8777;100;305
8778;100;314
8779;100;282
8780;100;292
8781;100;305
8782;100;299
8783;100;310
8784;100;289
8785;100;303
8786;100;309
8787;100;305
8788;100;303
8789;100;296
8790;100;295
8791;100;302
8792;100;297
8793;100;318
8794;100;297
8795;100;298
8796;100;294
8797;100;298
8798;100;303
8799;100;293
8800;100;298
8801;100;295
8802;100;298
8803;100;303
8804;100;303
8805;100;290
8806;100;293
8807;100;300
8808;100;311
8809;100;302
8810;100;301
8811;100;294
8812;100;300
8813;100;301
8814;100;303
8815;100;303
8816;100;294
8817;100;302
8818;100;306
8819;100;303
8820;100;303
8821;100;305
8822;100;321
8823;100;297
8824;100;309
8825;100;302
8826;100;295
8827;100;297
8828;100;313
8829;100;300
8830;100;308
8831;100;315
8832;100;309
8833;100;301
8834;100;289
8835;100;294
8836;100;302
8837;100;297
8838;100;309
8839;100;322
8840;100;296
8841;100;296
8842;100;304
8843;100;294
8844;100;312
8845;100;301
8846;100;295
8847;100;311
8848;100;302
8849;100;309
8850;100;309
8851;100;302
8852;100;303
8853;100;299
8854;100;322
8855;100;302
8856;100;308
8857;100;306
8858;100;304
8859;100;301
8860;100;314
8861;100;305
8862;100;307
8863;100;291
8864;100;305
8865;100;304
8866;100;304
8867;100;299
8868;100;306
8869;100;293
8870;100;295
8871;100;309
8872;100;305
8873;100;308
8874;100;310
8875;100;303
8876;100;301
8877;100;305
8878;100;306
8879;100;314
8880;100;292
8881;100;304
8882;100;287
8883;100;297
8884;100;293
8885;100;303
8886;100;304
8887;100;300
8888;100;308
8889;100;306
8890;100;302
8891;100;312
8892;100;299
8893;100;300
8894;100;311
8895;100;307
8896;100;299
8897;100;299
8898;100;315
8899;100;316
8900;100;287
8901;100;306
8902;100;311
8903;100;305
8904;100;305
8905;100;299
8906;100;301
8907;100;308
8908;100;317
8909;100;302
8910;100;310
8911;100;301
8912;100;291
8913;100;303
8914;100;315
8915;100;302
8916;100;302
8917;100;302
8918;100;306
8919;100;314
8920;100;299
8921;100;297
8922;100;306
8923;100;299
8924;100;312
8925;100;323
8926;100;308
8927;100;302
8928;100;291
8929;100;315
8930;100;316
8931;100;298
8932;100;304
8933;100;306
8934;100;316
8935;100;320
8936;100;296
8937;100;299
8938;100;309
8939;100;299
8940;100;308
8941;100;293
8942;100;304
8943;100;296
8944;100;307
8945;100;299
8946;100;299
8947;100;312
8948;100;295
8949;100;300
8950;100;313
8951;100;314
8952;100;298
8953;100;306
8954;100;310
8955;100;286
8956;100;302
8957;100;303
8958;100;309
8959;100;304
8960;100;301
8961;100;306
8962;100;313
8963;100;294
8964;100;295
8965;100;311
8966;100;304
8967;100;288
8968;100;303
8969;100;318
8970;100;302
8971;100;300
8972;100;298
8973;100;306
8974;100;296
8975;100;309
8976;100;289
8977;100;295
8978;100;305
8979;100;312
8980;100;309
8981;100;301
8982;100;314
8983;100;313
8984;100;291
8985;100;297
8986;100;305
8987;100;309
8988;100;307
8989;100;309
8990;100;304
8991;100;296
8992;100;320
8993;100;304
8994;100;324
8995;100;294
8996;100;294
8997;100;298
8998;100;312
8999;100;312
9000;100;300
9001;100;311
9002;100;310
9003;100;306
9004;100;299
9005;100;293
9006;100;299
9007;100;288
9008;100;302
9009;100;310
9010;100;304
9011;100;304
9012;100;292
9013;100;302
9014;100;296
9015;100;302
9016;100;311
9017;100;296
9018;100;293
9019;100;301
9020;100;302
9021;100;302
9022;100;301
9023;100;308
9024;100;300
9025;100;311
9026;100;303
9027;100;311
9028;100;299
9029;100;303
9030;100;313
9031;100;307
9032;100;300
9033;100;309
9034;100;308
9035;100;311
9036;100;296
9037;100;315
9038;100;315
9039;100;303
9040;100;306
9041;100;308
9042;100;307
9043;100;310
9044;100;303
9045;100;306
9046;100;293
9047;100;298
9048;100;299
9049;100;309
9050;100;315
9051;100;293
9052;100;312
9053;100;304
9054;100;303
9055;100;285
9056;100;304
9057;100;300
9058;100;317
9059;100;306
9060;100;303
9061;100;307
9062;100;292
9063;100;309
9064;100;310
9065;100;320
9066;100;311
9067;100;302
9068;100;305
9069;100;302
9070;100;307
9071;100;318
9072;100;311
9073;100;311
9074;100;306
9075;100;289
9076;100;304
9077;100;306
9078;100;293
9079;100;306
9080;100;298
9081;100;298
9082;100;310
9083;100;292
9084;100;311
9085;100;308
9086;100;321
9087;100;293
9088;100;317
9089;100;293
9090;100;300
9091;100;298
9092;100;307
9093;100;308
9094;100;311
9095;100;310
9096;100;294
9097;100;312
9098;100;306
9099;100;300
9100;100;304
9101;100;290
9102;100;315
9103;100;290
9104;100;304
9105;100;313
9106;100;302
9107;100;312
9108;100;301
9109;100;303
9110;100;306
9111;100;302
9112;100;308
9113;100;316
9114;100;303
9115;100;309
9116;100;311
9117;100;307
9118;100;305
9119;100;297
9120;100;311
9121;100;304
9122;100;301
9123;100;302
9124;100;294
9125;100;305
9126;100;301
9127;100;309
9128;100;300
9129;100;324
9130;100;304
9131;100;300
9132;100;307
9133;100;315
9134;100;312
9135;100;299
9136;100;306
9137;100;297
9138;100;306
9139;100;307
9140;100;311
9141;100;307
9142;100;305
9143;100;309
9144;100;308
9145;100;314
9146;100;296
9147;100;302
9148;100;302
9149;100;309
9150;100;303
9151;100;297
9152;100;308
9153;100;322
9154;100;298
9155;100;313
9156;100;312
9157;100;317
9158;100;301
9159;100;316
9160;100;303
9161;100;300
9162;100;311
9163;100;315
9164;100;304
9165;100;305
9166;100;305
9167;100;296
9168;100;300
9169;100;295
9170;100;297
9171;100;312
9172;100;311
9173;100;311
9174;100;293
9175;100;320
9176;100;308
9177;100;309
9178;100;308
9179;100;299
9180;100;285
9181;100;304
9182;100;305
9183;100;299
9184;100;307
9185;100;302
9186;100;301
9187;100;297
9188;100;308
9189;100;303
9190;100;314
9191;100;297
9192;100;308
9193;100;302
9194;100;306
9195;100;319
9196;100;301
9197;100;312
9198;100;304
9199;100;317
9200;100;300
9201;100;310
9202;100;308
9203;100;322
9204;100;309
9205;100;311
9206;100;302
9207;100;302
9208;100;302
9209;100;309
9210;100;315
9211;100;310
9212;100;299
9213;100;301
9214;100;302
9215;100;307
9216;100;314
9217;100;299
9218;100;304
9219;100;333
9220;100;317
9221;100;301
9222;100;292
9223;100;316
9224;100;305
9225;100;318
9226;100;309
9227;100;309
9228;100;312
9229;100;300
9230;100;310
9231;100;306
9232;100;307
9233;100;297
9234;100;309
9235;100;301
9236;100;310
9237;100;312
9238;100;321
9239;100;309
9240;100;302
9241;100;305
9242;100;302
9243;100;317
9244;100;306
9245;100;311
9246;100;316
9247;100;319
9248;100;313
9249;100;313
9250;100;306
9251;100;314
9252;100;295
9253;100;314
9254;100;301
9255;100;324
9256;100;306
9257;100;316
9258;100;309
9259;100;295
9260;100;311
9261;100;300
9262;100;301
9263;100;312
9264;100;304
9265;100;303
9266;100;321
9267;100;309
9268;100;303
9269;100;296
9270;100;307
9271;100;324
9272;100;304
9273;100;311
9274;100;312
9275;100;296
9276;100;308
9277;100;308
9278;100;306
9279;100;302
9280;100;313
9281;100;316
9282;100;306
9283;100;321
9284;100;313
9285;100;304
9286;100;315
9287;100;309
9288;100;308
9289;100;307
9290;100;296
9291;100;309
9292;100;311
9293;100;307
9294;100;303
9295;100;313
9296;100;296
9297;100;312
9298;100;311
9299;100;306
9300;100;302
9301;100;321
9302;100;307
9303;100;302
9304;100;310
9305;100;307
9306;100;312
9307;100;303
9308;100;297
9309;100;304
9310;100;310
9311;100;309
9312;100;303
9313;100;301
9314;100;303
9315;100;314
9316;100;302
9317;100;304
9318;100;307
9319;100;301
9320;100;311
9321;100;298
9322;100;306
9323;100;312
9324;100;301
9325;100;325
9326;100;297
9327;100;308
9328;100;319
9329;100;312
9330;100;297
9331;100;305
9332;100;316
9333;100;301
9334;100;326
9335;100;311
9336;100;319
9337;100;316
9338;100;301
9339;100;307
9340;100;303
9341;100;307
9342;100;303
9343;100;331
9344;100;316
9345;100;311
9346;100;301
9347;100;305
9348;100;309
9349;100;304
9350;100;304
9351;100;304
9352;100;305
9353;100;303
9354;100;312
9355;100;300
9356;100;308
9357;100;306
9358;100;312
9359;100;314
9360;100;290
9361;100;305
9362;100;328
9363;100;308
9364;100;307
9365;100;311
9366;100;303
9367;100;310
9368;100;308
9369;100;315
9370;100;311
9371;100;313
9372;100;310
9373;100;305
9374;100;314
9375;100;299
9376;100;313
9377;100;310
9378;100;297
9379;100;311
9380;100;310
9381;100;302
9382;100;301
9383;100;307
9384;100;302
9385;100;313
9386;100;302
9387;100;312
9388;100;296
9389;100;316
9390;100;297
9391;100;300
9392;100;323
9393;100;302
9394;100;303
9395;100;315
9396;100;304
9397;100;324
9398;100;303
9399;100;295
9400;100;303
9401;100;318
9402;100;316
9403;100;314
9404;100;311
9405;100;308
9406;100;316
9407;100;316
9408;100;319
9409;100;310
9410;100;298
9411;100;311
9412;100;313
9413;100;307
9414;100;320
9415;100;301
9416;100;316
9417;100;318
9418;100;320
9419;100;301
9420;100;316
9421;100;314
9422;100;300
9423;100;314
9424;100;304
9425;100;302
9426;100;304
9427;100;302
9428;100;306
9429;100;306
9430;100;309
9431;100;309
9432;100;308
9433;100;308
9434;100;308
9435;100;321
9436;100;315
9437;100;326
9438;100;318
9439;100;297
9440;100;304
9441;100;307
9442;100;298
9443;100;309
9444;100;299
9445;100;300
9446;100;313
9447;100;297
9448;100;317
9449;100;314
9450;100;317
9451;100;299
9452;100;322
9453;100;305
9454;100;321
9455;100;307
9456;100;313
9457;100;305
9458;100;299
9459;100;305
9460;100;311
9461;100;294
9462;100;305
9463;100;316
9464;100;308
9465;100;295
9466;100;321
9467;100;307
9468;100;316
9469;100;306
9470;100;314
9471;100;302
9472;100;317
9473;100;303
9474;100;303
9475;100;319
9476;100;313
9477;100;313
9478;100;317
9479;100;316
9480;100;292
9481;100;323
9482;100;315
9483;100;328
9484;100;302
9485;100;312
9486;100;313
9487;100;302
9488;100;310
9489;100;317
9490;100;307
9491;100;318
9492;100;292
9493;100;301
9494;100;308
9495;100;302
9496;100;301
9497;100;310
9498;100;311
9499;100;293
9500;100;299
9501;100;317
9502;100;298
9503;100;309
9504;100;317
9505;100;307
9506;100;323
9507;100;316
9508;100;313
9509;100;316
9510;100;306
9511;100;310
9512;100;309
9513;100;308
9514;100;313
9515;100;307
9516;100;302
9517;100;321
9518;100;302
9519;100;302
9520;100;323
9521;100;300
9522;100;314
9523;100;300
9524;100;309
9525;100;311
9526;100;306
9527;100;303
9528;100;302
9529;100;300
9530;100;315
9531;100;314
9532;100;307
9533;100;313
9534;100;321
9535;100;305
9536;100;289
9537;100;303
9538;100;310
9539;100;315
9540;100;303
9541;100;313
9542;100;300
9543;100;305
9544;100;310
9545;100;297
9546;100;323
9547;100;302
9548;100;326
9549;100;309
9550;100;303
9551;100;322
9552;100;307
9553;100;299
9554;100;310
9555;100;299
9556;100;315
9557;100;304
9558;100;316
9559;100;310
9560;100;312
9561;100;303
9562;100;312
9563;100;315
9564;100;297
9565;100;312
9566;100;312
9567;100;311
9568;100;319
9569;100;302
9570;100;303
9571;100;315
9572;100;304
9573;100;298
9574;100;310
9575;100;312
9576;100;307
9577;100;314
9578;100;347
9579;100;309
9580;100;315
9581;100;300
9582;100;314
9583;100;313
9584;100;300
9585;100;312
9586;100;321
9587;100;305
9588;100;311
9589;100;328
9590;100;309
9591;100;311
9592;100;315
9593;100;310
9594;100;315
9595;100;320
9596;100;309
9597;100;306
9598;100;303
9599;100;309
9600;100;304
9601;100;303
9602;100;320
9603;100;309
9604;100;302
9605;100;314
9606;100;312
9607;100;321
9608;100;309
9609;100;316
9610;100;298
9611;100;312
9612;100;315
9613;100;323
9614;100;305
9615;100;298
9616;100;313
9617;100;298
9618;100;312
9619;100;319
9620;100;310
9621;100;310
9622;100;296
9623;100;298
9624;100;308
9625;100;318
9626;100;314
9627;100;307
9628;100;323
9629;100;293
9630;100;317
9631;100;316
9632;100;311
9633;100;298
9634;100;306
9635;100;319
9636;100;304
9637;100;314
9638;100;306
9639;100;301
9640;100;307
9641;100;316
9642;100;290
9643;100;311
9644;100;318
9645;100;308
9646;100;318
9647;100;324
9648;100;310
9649;100;310
9650;100;306
9651;100;316
9652;100;319
9653;100;304
9654;100;304
9655;100;311
9656;100;300
9657;100;309
9658;100;315
9659;100;314
9660;100;313
9661;100;316
9662;100;308
9663;100;309
9664;100;320
9665;100;311
9666;100;304
9667;100;307
9668;100;312
9669;100;305
9670;100;312
9671;100;313
9672;100;311
9673;100;300
9674;100;297
9675;100;313
9676;100;314
9677;100;300
9678;100;304
9679;100;313
9680;100;312
9681;100;310
9682;100;309
9683;100;296
9684;100;319
9685;100;310
9686;100;306
9687;100;308
9688;100;305
9689;100;303
9690;100;298
9691;100;305
9692;100;302
9693;100;307
9694;100;329
9695;100;310
9696;100;305
9697;100;306
9698;100;321
9699;100;319
9700;100;313
9701;100;322
9702;100;304
9703;100;315
9704;100;309
9705;100;315
9706;100;305
9707;100;309
9708;100;308
9709;100;319
9710;100;305
9711;100;309
9712;100;316
9713;100;313
9714;100;303
9715;100;322
9716;100;314
9717;100;290
9718;100;299
9719;100;302
9720;100;312
9721;100;311
9722;100;329
9723;100;314
9724;100;306
9725;100;297
9726;100;318
9727;100;303
9728;100;315
9729;100;315
9730;100;316
9731;100;314
9732;100;298
9733;100;316
9734;100;318
9735;100;300
9736;100;310
9737;100;322
9738;100;312
9739;100;302
9740;100;311
9741;100;303
9742;100;306
9743;100;316
9744;100;308
9745;100;318
9746;100;313
9747;100;311
9748;100;323
9749;100;310
9750;100;310
9751;100;312
9752;100;288
9753;100;316
9754;100;311
9755;100;323
9756;100;319
9757;100;310
9758;100;314
9759;100;304
9760;100;309
9761;100;303
9762;100;291
9763;100;295
9764;100;330
9765;100;309
9766;100;315
9767;100;318
9768;100;311
9769;100;301
9770;100;331
9771;100;318
9772;100;306
9773;100;327
9774;100;308
9775;100;321
9776;100;323
9777;100;307
9778;100;300
9779;100;311
9780;100;305
9781;100;303
9782;100;303
9783;100;322
9784;100;302
9785;100;303
9786;100;312
9787;100;320
9788;100;312
9789;100;309
9790;100;324
9791;100;309
9792;100;317
9793;100;315
9794;100;316
9795;100;309
9796;100;316
9797;100;310
9798;100;315
9799;100;319
9800;100;303
9801;100;301
9802;100;301
9803;100;307
9804;100;306
9805;100;328
9806;100;317
9807;100;327
9808;100;326
9809;100;301
9810;100;306
9811;100;320
9812;100;314
9813;100;301
9814;100;309
9815;100;314
9816;100;314
9817;100;330
9818;100;307
9819;100;314
9820;100;316
9821;100;303
9822;100;312
9823;100;304
9824;100;312
9825;100;316
9826;100;311
9827;100;299
9828;100;319
9829;100;297
9830;100;318
9831;100;311
9832;100;316
9833;100;303
9834;100;312
9835;100;312
9836;100;311
9837;100;318
9838;100;307
9839;100;311
9840;100;303
9841;100;315
9842;100;329
9843;100;295
9844;100;310
9845;100;302
9846;100;303
9847;100;318
9848;100;314
9849;100;319
9850;100;315
9851;100;311
9852;100;316
9853;100;304
9854;100;322
9855;100;318
9856;100;326
9857;100;313
9858;100;321
9859;100;309
9860;100;313
9861;100;301
9862;100;301
9863;100;315
9864;100;308
9865;100;305
9866;100;305
9867;100;309
9868;100;310
9869;100;311
9870;100;314
9871;100;311
9872;100;317
9873;100;310
9874;100;318
9875;100;305
9876;100;321
9877;100;311
9878;100;302
9879;100;300
9880;100;316
9881;100;315
9882;100;302
9883;100;305
9884;100;314
9885;100;314
9886;100;319
9887;100;330
9888;100;309
9889;100;308
9890;100;311
9891;100;310
9892;100;319
9893;100;324
9894;100;304
9895;100;328
9896;100;320
9897;100;313
9898;100;316
9899;100;310
9900;100;318
9901;100;310
9902;100;314
9903;100;316
9904;100;318
9905;100;298
9906;100;310
9907;100;326
9908;100;315
9909;100;320
9910;100;310
9911;100;312
9912;100;312
9913;100;322
9914;100;307
9915;100;320
9916;100;310
9917;100;314
9918;100;310
9919;100;307
9920;100;304
9921;100;312
9922;100;315
9923;100;322
9924;100;316
9925;100;303
9926;100;320
9927;100;323
9928;100;328
9929;100;317
9930;100;316
9931;100;308
9932;100;314
9933;100;300
9934;100;306
9935;100;314
9936;100;329
9937;100;316
9938;100;314
9939;100;327
9940;100;320
9941;100;317
9942;100;304
9943;100;313
9944;100;322
9945;100;321
9946;100;309
9947;100;308
9948;100;306
9949;100;320
9950;100;322
9951;100;308
9952;100;295
9953;100;308
9954;100;320
9955;100;315
9956;100;330
9957;100;301
9958;100;304
9959;100;303
9960;100;319
9961;100;316
9962;100;299
9963;100;314
9964;100;337
9965;100;314
9966;100;316
9967;100;317
9968;100;312
9969;100;314
9970;100;316
9971;100;319
9972;100;306
9973;100;325
9974;100;302
9975;100;327
9976;100;311
9977;100;302
9978;100;304
9979;100;306
9980;100;314
9981;100;312
9982;100;313
9983;100;304
9984;100;311
9985;100;316
9986;100;307
9987;100;314
9988;100;314
9989;100;311
9990;100;316
9991;100;304
9992;100;331
9993;100;308
9994;100;314
9995;100;306
9996;100;313
9997;100;312
9998;100;305
9999;100;323
10000;100;318
