n;k;m
8136;100;255
8137;100;255
8138;100;255
8139;100;255
8140;100;255
8141;100;255
8142;100;255
8143;100;255
8144;100;255
8145;100;255
8146;100;255
8147;100;255
8148;100;255
8149;100;255
8150;100;255
8151;100;255
8152;100;255
8153;100;255
8154;100;255
8155;100;255
8156;100;255
8157;100;255
8158;100;255
8159;100;255
8160;100;255
8161;100;255
8162;100;255
8163;100;255
8164;100;255
8165;100;255
8166;100;255
8167;100;255
8168;100;255
8169;100;255
8170;100;255
8171;100;255
8172;100;255
8173;100;255
8174;100;255
8175;100;255
8176;100;255
8177;100;255
8178;100;255
8179;100;255
8180;100;255
8181;100;255
8182;100;255
8183;100;255
8184;100;255
8185;100;255
8186;100;255
8187;100;255
8188;100;255
8189;100;255
8190;100;255
8191;100;255
8192;100;255
8193;100;255
8194;100;255
8195;100;255
8196;100;255
8197;100;255
8198;100;255
8199;100;255
8200;100;255
8201;100;255
8202;100;255
8203;100;255
8204;100;255
8205;100;255
8206;100;255
8207;100;255
8208;100;255
8209;100;255
8210;100;255
8211;100;255
8212;100;255
8213;100;255
8214;100;255
8215;100;255
8216;100;255
8217;100;255
8218;100;255
8219;100;255
8220;100;255
8221;100;255
8222;100;255
8223;100;255
8224;100;255
8225;100;255
8226;100;255
8227;100;255
8228;100;255
8229;100;255
8230;100;255
8231;100;255
8232;100;255
8233;100;255
8234;100;255
8235;100;255
8236;100;255
8237;100;255
8238;100;255
8239;100;255
8240;100;255
8241;100;255
8242;100;255
8243;100;255
8244;100;255
8245;100;255
8246;100;255
8247;100;255
8248;100;255
8249;100;255
8250;100;255
8251;100;255
8252;100;255
8253;100;255
8254;100;255
8255;100;255
8256;100;255
8257;100;255
8258;100;255
8259;100;255
8260;100;255
8261;100;255
8262;100;255
8263;100;255
8264;100;255
8265;100;255
8266;100;255
8267;100;255
8268;100;255
8269;100;255
8270;100;255
8271;100;255
8272;100;255
8273;100;255
8274;100;255
8275;100;255
8276;100;255
8277;100;255
8278;100;255
8279;100;255
8280;100;255
8281;100;255
8282;100;255
8283;100;255
8284;100;255
8285;100;255
8286;100;255
8287;100;255
8288;100;255
8289;100;255
8290;100;255
8291;100;255
8292;100;255
8293;100;255
8294;100;255
8295;100;255
8296;100;255
8297;100;255
8298;100;255
8299;100;255
8300;100;255
8301;100;255
8302;100;255
8303;100;255
8304;100;255
8305;100;255
8306;100;255
8307;100;255
8308;100;255
8309;100;255
8310;100;255
8311;100;255
8312;100;255
8313;100;255
8314;100;255
8315;100;255
8316;100;255
8317;100;255
8318;100;255
8319;100;255
8320;100;255
8321;100;255
8322;100;255
8323;100;255
8324;100;255
8325;100;255
8326;100;255
8327;100;255
8328;100;255
8329;100;255
8330;100;255
8331;100;255
8332;100;255
8333;100;255
8334;100;255
8335;100;255
8336;100;255
8337;100;255
8338;100;255
8339;100;255
8340;100;255
8341;100;255
8342;100;255
8343;100;255
8344;100;255
8345;100;255
8346;100;255
8347;100;255
8348;100;255
8349;100;255
8350;100;255
8351;100;255
8352;100;255
8353;100;255
8354;100;255
8355;100;255
8356;100;255
8357;100;255
8358;100;255
8359;100;255
8360;100;255
8361;100;255
8362;100;255
8363;100;255
8364;100;255
8365;100;255
8366;100;255
8367;100;255
8368;100;255
8369;100;255
8370;100;255
8371;100;255
8372;100;255
8373;100;255
8374;100;255
8375;100;255
8376;100;255
8377;100;255
8378;100;255
8379;100;255
8380;100;255
8381;100;255
8382;100;255
8383;100;255
8384;100;255
8385;100;255
8386;100;255
8387;100;255
8388;100;255
8389;100;255
8390;100;255
8391;100;255
8392;100;255
8393;100;255
8394;100;255
8395;100;255
8396;100;255
8397;100;255
8398;100;255
8399;100;255
8400;100;255
8401;100;255
8402;100;255
8403;100;255
8404;100;255
8405;100;255
8406;100;255
8407;100;255
8408;100;255
8409;100;255
8410;100;255
8411;100;255
8412;100;255
8413;100;255
8414;100;255
8415;100;255
8416;100;255
8417;100;255
8418;100;255
8419;100;255
8420;100;255
8421;100;255
8422;100;255
8423;100;255
8424;100;255
8425;100;255
8426;100;255
8427;100;255
8428;100;255
8429;100;255
8430;100;255
8431;100;255
8432;100;255
8433;100;255
8434;100;255
8435;100;255
8436;100;255
8437;100;255
8438;100;255
8439;100;255
8440;100;255
8441;100;255
8442;100;255
8443;100;255
8444;100;255
8445;100;255
8446;100;255
8447;100;255
8448;100;255
8449;100;255
8450;100;255
8451;100;255
8452;100;255
8453;100;255
8454;100;255
8455;100;255
8456;100;255
8457;100;255
8458;100;255
8459;100;255
8460;100;255
8461;100;255
8462;100;255
8463;100;255
8464;100;255
8465;100;255
8466;100;255
8467;100;255
8468;100;255
8469;100;255
8470;100;255
8471;100;255
8472;100;255
8473;100;255
8474;100;255
8475;100;255
8476;100;255
8477;100;255
8478;100;255
8479;100;255
8480;100;255
8481;100;255
8482;100;255
8483;100;255
8484;100;255
8485;100;255
8486;100;255
8487;100;255
8488;100;255
8489;100;255
8490;100;255
8491;100;255
8492;100;255
8493;100;255
8494;100;255
8495;100;255
8496;100;255
8497;100;255
8498;100;255
8499;100;255
8500;100;255
8501;100;255
8502;100;255
8503;100;255
8504;100;255
8505;100;255
8506;100;255
8507;100;255
8508;100;255
8509;100;255
8510;100;255
8511;100;255
8512;100;255
8513;100;255
8514;100;255
8515;100;255
8516;100;255
8517;100;255
8518;100;255
8519;100;255
8520;100;255
8521;100;255
8522;100;255
8523;100;255
8524;100;255
8525;100;255
8526;100;255
8527;100;255
8528;100;255
8529;100;255
8530;100;255
8531;100;255
8532;100;255
8533;100;255
8534;100;255
8535;100;255
8536;100;255
8537;100;255
8538;100;255
8539;100;255
8540;100;255
8541;100;255
8542;100;255
8543;100;255
8544;100;255
8545;100;255
8546;100;255
8547;100;255
8548;100;255
8549;100;255
8550;100;255
8551;100;255
8552;100;255
8553;100;255
8554;100;255
8555;100;255
8556;100;255
8557;100;255
8558;100;255
8559;100;255
8560;100;255
8561;100;255
8562;100;255
8563;100;255
8564;100;255
8565;100;255
8566;100;255
8567;100;255
8568;100;255
8569;100;255
8570;100;255
8571;100;255
8572;100;255
8573;100;255
8574;100;255
8575;100;255
8576;100;255
8577;100;255
8578;100;255
8579;100;255
8580;100;255
8581;100;255
8582;100;255
8583;100;255
8584;100;255
8585;100;255
8586;100;255
8587;100;255
8588;100;255
8589;100;255
8590;100;255
8591;100;255
8592;100;255
8593;100;255
8594;100;255
8595;100;255
8596;100;255
8597;100;255
8598;100;255
8599;100;255
8600;100;255
8601;100;255
8602;100;255
8603;100;255
8604;100;255
8605;100;255
8606;100;255
8607;100;255
8608;100;255
8609;100;255
8610;100;255
8611;100;255
8612;100;255
8613;100;255
8614;100;255
8615;100;255
8616;100;255
8617;100;255
8618;100;255
8619;100;255
8620;100;255
8621;100;255
8622;100;255
8623;100;255
8624;100;255
8625;100;255
8626;100;255
8627;100;255
8628;100;255
8629;100;255
8630;100;255
8631;100;255
8632;100;255
8633;100;255
8634;100;255
8635;100;255
8636;100;255
8637;100;255
8638;100;255
8639;100;255
8640;100;255
8641;100;255
8642;100;255
8643;100;255
8644;100;255
8645;100;255
8646;100;255
8647;100;255
8648;100;255
8649;100;255
8650;100;255
8651;100;255
8652;100;255
8653;100;255
8654;100;255
8655;100;255
8656;100;255
8657;100;255
8658;100;255
8659;100;255
8660;100;255
8661;100;255
8662;100;255
8663;100;255
8664;100;255
8665;100;255
8666;100;255
8667;100;255
8668;100;255
8669;100;255
8670;100;255
8671;100;255
8672;100;255
8673;100;255
8674;100;255
8675;100;255
8676;100;255
8677;100;255
8678;100;255
8679;100;255
8680;100;255
8681;100;255
8682;100;255
8683;100;255
8684;100;255
8685;100;255
8686;100;255
8687;100;255
8688;100;255
8689;100;255
8690;100;255
8691;100;255
8692;100;255
8693;100;255
8694;100;255
8695;100;255
8696;100;255
8697;100;255
8698;100;255
8699;100;255
8700;100;255
8701;100;255
8702;100;255
8703;100;255
8704;100;255
8705;100;255
8706;100;255
8707;100;255
8708;100;255
8709;100;255
8710;100;255
8711;100;255
8712;100;255
8713;100;255
8714;100;255
8715;100;255
8716;100;255
8717;100;255
8718;100;255
8719;100;255
8720;100;255
8721;100;255
8722;100;255
8723;100;255
8724;100;255
8725;100;255
8726;100;255
8727;100;255
8728;100;255
8729;100;255
8730;100;255
8731;100;255
8732;100;255
8733;100;255
8734;100;255
8735;100;255
8736;100;255
8737;100;255
8738;100;255
8739;100;255
8740;100;255
8741;100;255
8742;100;255
8743;100;255
8744;100;255
8745;100;255
8746;100;255
8747;100;255
8748;100;255
8749;100;255
8750;100;255
8751;100;255
8752;100;255
8753;100;255
8754;100;255
8755;100;255
8756;100;255
8757;100;255
8758;100;255
8759;100;255
8760;100;255
8761;100;255
8762;100;255
8763;100;255
8764;100;255
8765;100;255
8766;100;255
8767;100;255
8768;100;255
8769;100;255
8770;100;255
8771;100;255
8772;100;255
8773;100;255
8774;100;255
8775;100;255
8776;100;255
8777;100;255
8778;100;255
8779;100;255
8780;100;255
8781;100;255
8782;100;255
8783;100;255
8784;100;255
8785;100;255
8786;100;255
8787;100;255
8788;100;255
8789;100;255
8790;100;255
8791;100;255
8792;100;255
8793;100;255
8794;100;255
8795;100;255
8796;100;255
8797;100;255
8798;100;255
8799;100;255
8800;100;255
8801;100;255
8802;100;255
8803;100;255
8804;100;255
8805;100;255
8806;100;255
8807;100;255
8808;100;255
8809;100;255
8810;100;255
8811;100;255
8812;100;255
8813;100;255
8814;100;255
8815;100;255
8816;100;255
8817;100;255
8818;100;255
8819;100;255
8820;100;255
8821;100;255
8822;100;255
8823;100;255
8824;100;255
8825;100;255
8826;100;255
8827;100;255
8828;100;255
8829;100;255
8830;100;255
8831;100;255
8832;100;255
8833;100;255
8834;100;255
8835;100;255
8836;100;255
8837;100;255
8838;100;255
8839;100;255
8840;100;255
8841;100;255
8842;100;255
8843;100;255
8844;100;255
8845;100;255
8846;100;255
8847;100;255
8848;100;255
8849;100;255
8850;100;255
8851;100;255
8852;100;255
8853;100;255
8854;100;255
8855;100;255
8856;100;255
8857;100;255
8858;100;255
8859;100;255
8860;100;255
8861;100;255
8862;100;255
8863;100;255
8864;100;255
8865;100;255
8866;100;255
8867;100;255
8868;100;255
8869;100;255
8870;100;255
8871;100;255
8872;100;255
8873;100;255
8874;100;255
8875;100;255
8876;100;255
8877;100;255
8878;100;255
8879;100;255
8880;100;255
8881;100;255
8882;100;255
8883;100;255
8884;100;255
8885;100;255
8886;100;255
8887;100;255
8888;100;255
8889;100;255
8890;100;255
8891;100;255
8892;100;255
8893;100;255
8894;100;255
8895;100;255
8896;100;255
8897;100;255
8898;100;255
8899;100;255
8900;100;255
8901;100;255
8902;100;255
8903;100;255
8904;100;255
8905;100;255
8906;100;255
8907;100;255
8908;100;255
8909;100;255
8910;100;255
8911;100;255
8912;100;255
8913;100;255
8914;100;255
8915;100;255
8916;100;255
8917;100;255
8918;100;255
8919;100;255
8920;100;255
8921;100;255
8922;100;255
8923;100;255
8924;100;255
8925;100;255
8926;100;255
8927;100;255
8928;100;255
8929;100;255
8930;100;255
8931;100;255
8932;100;255
8933;100;255
8934;100;255
8935;100;255
8936;100;255
8937;100;255
8938;100;255
8939;100;255
8940;100;255
8941;100;255
8942;100;255
8943;100;255
8944;100;255
8945;100;255
8946;100;255
8947;100;255
8948;100;255
8949;100;255
8950;100;255
8951;100;255
8952;100;255
8953;100;255
8954;100;255
8955;100;255
8956;100;255
8957;100;255
8958;100;255
8959;100;255
8960;100;255
8961;100;255
8962;100;255
8963;100;255
8964;100;255
8965;100;255
8966;100;255
8967;100;255
8968;100;255
8969;100;255
8970;100;255
8971;100;255
8972;100;255
8973;100;255
8974;100;255
8975;100;255
8976;100;255
8977;100;255
8978;100;255
8979;100;255
8980;100;255
8981;100;255
8982;100;255
8983;100;255
8984;100;255
8985;100;255
8986;100;255
8987;100;255
8988;100;255
8989;100;255
8990;100;255
8991;100;255
8992;100;255
8993;100;255
8994;100;255
8995;100;255
8996;100;255
8997;100;255
8998;100;255
8999;100;255
9000;100;255
9001;100;255
9002;100;255
9003;100;255
9004;100;255
9005;100;255
9006;100;255
9007;100;255
9008;100;255
9009;100;255
9010;100;255
9011;100;255
9012;100;255
9013;100;255
9014;100;255
9015;100;255
9016;100;255
9017;100;255
9018;100;255
9019;100;255
9020;100;255
9021;100;255
9022;100;255
9023;100;255
9024;100;255
9025;100;255
9026;100;255
9027;100;255
9028;100;255
9029;100;255
9030;100;255
9031;100;255
9032;100;255
9033;100;255
9034;100;255
9035;100;255
9036;100;255
9037;100;255
9038;100;255
9039;100;255
9040;100;255
9041;100;255
9042;100;255
9043;100;255
9044;100;255
9045;100;255
9046;100;255
9047;100;255
9048;100;255
9049;100;255
9050;100;255
9051;100;255
9052;100;255
9053;100;255
9054;100;255
9055;100;255
9056;100;255
9057;100;255
9058;100;255
9059;100;255
9060;100;255
9061;100;255
9062;100;255
9063;100;255
9064;100;255
9065;100;255
9066;100;255
9067;100;255
9068;100;255
9069;100;255
9070;100;255
9071;100;255
9072;100;255
9073;100;255
9074;100;255
9075;100;255
9076;100;255
9077;100;255
9078;100;255
9079;100;255
9080;100;255
9081;100;255
9082;100;255
9083;100;255
9084;100;255
9085;100;255
9086;100;255
9087;100;255
9088;100;255
9089;100;255
9090;100;255
9091;100;255
9092;100;255
9093;100;255
9094;100;255
9095;100;255
9096;100;255
9097;100;255
9098;100;255
9099;100;255
9100;100;255
9101;100;255
9102;100;255
9103;100;255
9104;100;255
9105;100;255
9106;100;255
9107;100;255
9108;100;255
9109;100;255
9110;100;255
9111;100;255
9112;100;255
9113;100;255
9114;100;255
9115;100;255
9116;100;255
9117;100;255
9118;100;255
9119;100;255
9120;100;255
9121;100;255
9122;100;255
9123;100;255
9124;100;255
9125;100;255
9126;100;255
9127;100;255
9128;100;255
9129;100;255
9130;100;255
9131;100;255
9132;100;255
9133;100;255
9134;100;255
9135;100;255
9136;100;255
9137;100;255
9138;100;255
9139;100;255
9140;100;255
9141;100;255
9142;100;255
9143;100;255
9144;100;255
9145;100;255
9146;100;255
9147;100;255
9148;100;255
9149;100;255
9150;100;255
9151;100;255
9152;100;255
9153;100;255
9154;100;255
9155;100;255
9156;100;255
9157;100;255
9158;100;255
9159;100;255
9160;100;255
9161;100;255
9162;100;255
9163;100;255
9164;100;255
9165;100;255
9166;100;255
9167;100;255
9168;100;255
9169;100;255
9170;100;255
9171;100;255
9172;100;255
9173;100;255
9174;100;255
9175;100;255
9176;100;255
9177;100;255
9178;100;255
9179;100;255
9180;100;255
9181;100;255
9182;100;255
9183;100;255
9184;100;255
9185;100;255
9186;100;255
9187;100;255
9188;100;255
9189;100;255
9190;100;255
9191;100;255
9192;100;255
9193;100;255
9194;100;255
9195;100;255
9196;100;255
9197;100;255
9198;100;255
9199;100;255
9200;100;255
9201;100;255
9202;100;255
9203;100;255
9204;100;255
9205;100;255
9206;100;255
9207;100;255
9208;100;255
9209;100;255
9210;100;255
9211;100;255
9212;100;255
9213;100;255
9214;100;255
9215;100;255
9216;100;255
9217;100;255
9218;100;255
9219;100;255
9220;100;255
9221;100;255
9222;100;255
9223;100;255
9224;100;255
9225;100;255
9226;100;255
9227;100;255
9228;100;255
9229;100;255
9230;100;255
9231;100;255
9232;100;255
9233;100;255
9234;100;255
9235;100;255
9236;100;255
9237;100;255
9238;100;255
9239;100;255
9240;100;255
9241;100;255
9242;100;255
9243;100;255
9244;100;255
9245;100;255
9246;100;255
9247;100;255
9248;100;255
9249;100;255
9250;100;255
9251;100;255
9252;100;255
9253;100;255
9254;100;255
9255;100;255
9256;100;255
9257;100;255
9258;100;255
9259;100;255
9260;100;255
9261;100;255
9262;100;255
9263;100;255
9264;100;255
9265;100;255
9266;100;255
9267;100;255
9268;100;255
9269;100;255
9270;100;255
9271;100;255
9272;100;255
9273;100;255
9274;100;255
9275;100;255
9276;100;255
9277;100;255
9278;100;255
9279;100;255
9280;100;255
9281;100;255
9282;100;255
9283;100;255
9284;100;255
9285;100;255
9286;100;255
9287;100;255
9288;100;255
9289;100;255
9290;100;255
9291;100;255
9292;100;255
9293;100;255
9294;100;255
9295;100;255
9296;100;255
9297;100;255
9298;100;255
9299;100;255
9300;100;255
9301;100;255
9302;100;255
9303;100;255
9304;100;255
9305;100;255
9306;100;255
9307;100;255
9308;100;255
9309;100;255
9310;100;255
9311;100;255
9312;100;255
9313;100;255
9314;100;255
9315;100;255
9316;100;255
9317;100;255
9318;100;255
9319;100;255
9320;100;255
9321;100;255
9322;100;255
9323;100;255
9324;100;255
9325;100;255
9326;100;255
9327;100;255
9328;100;255
9329;100;255
9330;100;255
9331;100;255
9332;100;255
9333;100;255
9334;100;255
9335;100;255
9336;100;255
9337;100;255
9338;100;255
9339;100;255
9340;100;255
9341;100;255
9342;100;255
9343;100;255
9344;100;255
9345;100;255
9346;100;255
9347;100;255
9348;100;255
9349;100;255
9350;100;255
9351;100;255
9352;100;255
9353;100;255
9354;100;255
9355;100;255
9356;100;255
9357;100;255
9358;100;255
9359;100;255
9360;100;255
9361;100;255
9362;100;255
9363;100;255
9364;100;255
9365;100;255
9366;100;255
9367;100;255
9368;100;255
9369;100;255
9370;100;255
9371;100;255
9372;100;255
9373;100;255
9374;100;255
9375;100;255
9376;100;255
9377;100;255
9378;100;255
9379;100;255
9380;100;255
9381;100;255
9382;100;255
9383;100;255
9384;100;255
9385;100;255
9386;100;255
9387;100;255
9388;100;255
9389;100;255
9390;100;255
9391;100;255
9392;100;255
9393;100;255
9394;100;255
9395;100;255
9396;100;255
9397;100;255
9398;100;255
9399;100;255
9400;100;255
9401;100;255
9402;100;255
9403;100;255
9404;100;255
9405;100;255
9406;100;255
9407;100;255
9408;100;255
9409;100;255
9410;100;255
9411;100;255
9412;100;255
9413;100;255
9414;100;255
9415;100;255
9416;100;255
9417;100;255
9418;100;255
9419;100;255
9420;100;255
9421;100;255
9422;100;255
9423;100;255
9424;100;255
9425;100;255
9426;100;255
9427;100;255
9428;100;255
9429;100;255
9430;100;255
9431;100;255
9432;100;255
9433;100;255
9434;100;255
9435;100;255
9436;100;255
9437;100;255
9438;100;255
9439;100;255
9440;100;255
9441;100;255
9442;100;255
9443;100;255
9444;100;255
9445;100;255
9446;100;255
9447;100;255
9448;100;255
9449;100;255
9450;100;255
9451;100;255
9452;100;255
9453;100;255
9454;100;255
9455;100;255
9456;100;255
9457;100;255
9458;100;255
9459;100;255
9460;100;255
9461;100;255
9462;100;255
9463;100;255
9464;100;255
9465;100;255
9466;100;255
9467;100;255
9468;100;255
9469;100;255
9470;100;255
9471;100;255
9472;100;255
9473;100;255
9474;100;255
9475;100;255
9476;100;255
9477;100;255
9478;100;255
9479;100;255
9480;100;255
9481;100;255
9482;100;255
9483;100;255
9484;100;255
9485;100;255
9486;100;255
9487;100;255
9488;100;255
9489;100;255
9490;100;255
9491;100;255
9492;100;255
9493;100;255
9494;100;255
9495;100;255
9496;100;255
9497;100;255
9498;100;255
9499;100;255
9500;100;255
9501;100;255
9502;100;255
9503;100;255
9504;100;255
9505;100;255
9506;100;255
9507;100;255
9508;100;255
9509;100;255
9510;100;255
9511;100;255
9512;100;255
9513;100;255
9514;100;255
9515;100;255
9516;100;255
9517;100;255
9518;100;255
9519;100;255
9520;100;255
9521;100;255
9522;100;255
9523;100;255
9524;100;255
9525;100;255
9526;100;255
9527;100;255
9528;100;255
9529;100;255
9530;100;255
9531;100;255
9532;100;255
9533;100;255
9534;100;255
9535;100;255
9536;100;255
9537;100;255
9538;100;255
9539;100;255
9540;100;255
9541;100;255
9542;100;255
9543;100;255
9544;100;255
9545;100;255
9546;100;255
9547;100;255
9548;100;255
9549;100;255
9550;100;255
9551;100;255
9552;100;255
9553;100;255
9554;100;255
9555;100;255
9556;100;255
9557;100;255
9558;100;255
9559;100;255
9560;100;255
9561;100;255
9562;100;255
9563;100;255
9564;100;255
9565;100;255
9566;100;255
9567;100;255
9568;100;255
9569;100;255
9570;100;255
9571;100;255
9572;100;255
9573;100;255
9574;100;255
9575;100;255
9576;100;255
9577;100;255
9578;100;255
9579;100;255
9580;100;255
9581;100;255
9582;100;255
9583;100;255
9584;100;255
9585;100;255
9586;100;255
9587;100;255
9588;100;255
9589;100;255
9590;100;255
9591;100;255
9592;100;255
9593;100;255
9594;100;255
9595;100;255
9596;100;255
9597;100;255
9598;100;255
9599;100;255
9600;100;255
9601;100;255
9602;100;255
9603;100;255
9604;100;255
9605;100;255
9606;100;255
9607;100;255
9608;100;255
9609;100;255
9610;100;255
9611;100;255
9612;100;255
9613;100;255
9614;100;255
9615;100;255
9616;100;255
9617;100;255
9618;100;255
9619;100;255
9620;100;255
9621;100;255
9622;100;255
9623;100;255
9624;100;255
9625;100;255
9626;100;255
9627;100;255
9628;100;255
9629;100;255
9630;100;255
9631;100;255
9632;100;255
9633;100;255
9634;100;255
9635;100;255
9636;100;255
9637;100;255
9638;100;255
9639;100;255
9640;100;255
9641;100;255
9642;100;255
9643;100;255
9644;100;255
9645;100;255
9646;100;255
9647;100;255
9648;100;255
9649;100;255
9650;100;255
9651;100;255
9652;100;255
9653;100;255
9654;100;255
9655;100;255
9656;100;255
9657;100;255
9658;100;255
9659;100;255
9660;100;255
9661;100;255
9662;100;255
9663;100;255
9664;100;255
9665;100;255
9666;100;255
9667;100;255
9668;100;255
9669;100;255
9670;100;255
9671;100;255
9672;100;255
9673;100;255
9674;100;255
9675;100;255
9676;100;255
9677;100;255
9678;100;255
9679;100;255
9680;100;255
9681;100;255
9682;100;255
9683;100;255
9684;100;255
9685;100;255
9686;100;255
9687;100;255
9688;100;255
9689;100;255
9690;100;255
9691;100;255
9692;100;255
9693;100;255
9694;100;255
9695;100;255
9696;100;255
9697;100;255
9698;100;255
9699;100;255
9700;100;255
9701;100;255
9702;100;255
9703;100;255
9704;100;255
9705;100;255
9706;100;255
9707;100;255
9708;100;255
9709;100;255
9710;100;255
9711;100;255
9712;100;255
9713;100;255
9714;100;255
9715;100;255
9716;100;255
9717;100;255
9718;100;255
9719;100;255
9720;100;255
9721;100;255
9722;100;255
9723;100;255
9724;100;255
9725;100;255
9726;100;255
9727;100;255
9728;100;255
9729;100;255
9730;100;255
9731;100;255
9732;100;255
9733;100;255
9734;100;255
9735;100;255
9736;100;255
9737;100;255
9738;100;255
9739;100;255
9740;100;255
9741;100;255
9742;100;255
9743;100;255
9744;100;255
9745;100;255
9746;100;255
9747;100;255
9748;100;255
9749;100;255
9750;100;255
9751;100;255
9752;100;255
9753;100;255
9754;100;255
9755;100;255
9756;100;255
9757;100;255
9758;100;255
9759;100;255
9760;100;255
9761;100;255
9762;100;255
9763;100;255
9764;100;255
9765;100;255
9766;100;255
9767;100;255
9768;100;255
9769;100;255
9770;100;255
9771;100;255
9772;100;255
9773;100;255
9774;100;255
9775;100;255
9776;100;255
9777;100;255
9778;100;255
9779;100;255
9780;100;255
9781;100;255
9782;100;255
9783;100;255
9784;100;255
9785;100;255
9786;100;255
9787;100;255
9788;100;255
9789;100;255
9790;100;255
9791;100;255
9792;100;255
9793;100;255
9794;100;255
9795;100;255
9796;100;255
9797;100;255
9798;100;255
9799;100;255
9800;100;255
9801;100;255
9802;100;255
9803;100;255
9804;100;255
9805;100;255
9806;100;255
9807;100;255
9808;100;255
9809;100;255
9810;100;255
9811;100;255
9812;100;255
9813;100;255
9814;100;255
9815;100;255
9816;100;255
9817;100;255
9818;100;255
9819;100;255
9820;100;255
9821;100;255
9822;100;255
9823;100;255
9824;100;255
9825;100;255
9826;100;255
9827;100;255
9828;100;255
9829;100;255
9830;100;255
9831;100;255
9832;100;255
9833;100;255
9834;100;255
9835;100;255
9836;100;255
9837;100;255
9838;100;255
9839;100;255
9840;100;255
9841;100;255
9842;100;255
9843;100;255
9844;100;255
9845;100;255
9846;100;255
9847;100;255
9848;100;255
9849;100;255
9850;100;255
9851;100;255
9852;100;255
9853;100;255
9854;100;255
9855;100;255
9856;100;255
9857;100;255
9858;100;255
9859;100;255
9860;100;255
9861;100;255
9862;100;255
9863;100;255
9864;100;255
9865;100;255
9866;100;255
9867;100;255
9868;100;255
9869;100;255
9870;100;255
9871;100;255
9872;100;255
9873;100;255
9874;100;255
9875;100;255
9876;100;255
9877;100;255
9878;100;255
9879;100;255
9880;100;255
9881;100;255
9882;100;255
9883;100;255
9884;100;255
9885;100;255
9886;100;255
9887;100;255
9888;100;255
9889;100;255
9890;100;255
9891;100;255
9892;100;255
9893;100;255
9894;100;255
9895;100;255
9896;100;255
9897;100;255
9898;100;255
9899;100;255
9900;100;255
9901;100;255
9902;100;255
9903;100;255
9904;100;255
9905;100;255
9906;100;255
9907;100;255
9908;100;255
9909;100;255
9910;100;255
9911;100;255
9912;100;255
9913;100;255
9914;100;255
9915;100;255
9916;100;255
9917;100;255
9918;100;255
9919;100;255
9920;100;255
9921;100;255
9922;100;255
9923;100;255
9924;100;255
9925;100;255
9926;100;255
9927;100;255
9928;100;255
9929;100;255
9930;100;255
9931;100;255
9932;100;255
9933;100;255
9934;100;255
9935;100;255
9936;100;255
9937;100;255
9938;100;255
9939;100;255
9940;100;255
9941;100;255
9942;100;255
9943;100;255
9944;100;255
9945;100;255
9946;100;255
9947;100;255
9948;100;255
9949;100;255
9950;100;255
9951;100;255
9952;100;255
9953;100;255
9954;100;255
9955;100;255
9956;100;255
9957;100;255
9958;100;255
9959;100;255
9960;100;255
9961;100;255
9962;100;255
9963;100;255
9964;100;255
9965;100;255
9966;100;255
9967;100;255
9968;100;255
9969;100;255
9970;100;255
9971;100;255
9972;100;255
9973;100;255
9974;100;255
9975;100;255
9976;100;255
9977;100;255
9978;100;255
9979;100;255
9980;100;255
9981;100;255
9982;100;255
9983;100;255
9984;100;255
9985;100;255
9986;100;255
9987;100;255
9988;100;255
9989;100;255
9990;100;255
9991;100;255
9992;100;255
9993;100;255
9994;100;255
9995;100;255
9996;100;255
9997;100;255
9998;100;255
9999;100;255
10000;100;255
