n;k;m
5407;100;25703
5408;100;20891
5409;100;21720
5410;100;24520
5411;100;25688
5412;100;17412
5413;100;23531
5414;100;19492
5415;100;20424
5416;100;22523
5417;100;20190
5418;100;18977
5419;100;23966
5420;100;25393
5421;100;21272
5422;100;22919
5423;100;20960
5424;100;22215
5425;100;20554
5426;100;20021
5427;100;19208
5428;100;19983
5429;100;17765
5430;100;27018
5431;100;24521
5432;100;18746
5433;100;25940
5434;100;18793
5435;100;21864
5436;100;19204
5437;100;20516
5438;100;23008
5439;100;22848
5440;100;22859
5441;100;19899
5442;100;21656
5443;100;24317
5444;100;19617
5445;100;21717
5446;100;20732
5447;100;22558
5448;100;21005
5449;100;18247
5450;100;20845
5451;100;22498
5452;100;22758
5453;100;24687
5454;100;19917
5455;100;17132
5456;100;23302
5457;100;19095
5458;100;21899
5459;100;22020
5460;100;19909
5461;100;20093
5462;100;20788
5463;100;18972
5464;100;20284
5465;100;21401
5466;100;22439
5467;100;21382
5468;100;20033
5469;100;20232
5470;100;20597
5471;100;21185
5472;100;21990
5473;100;21331
5474;100;22365
5475;100;20345
5476;100;18814
5477;100;19259
5478;100;21461
5479;100;22791
5480;100;21166
5481;100;21536
5482;100;26159
5483;100;21048
5484;100;21001
5485;100;20254
5486;100;20890
5487;100;23762
5488;100;25630
5489;100;22692
5490;100;17869
5491;100;24995
5492;100;23300
5493;100;21234
5494;100;23673
5495;100;17519
5496;100;19522
5497;100;21037
5498;100;21295
5499;100;22867
5500;100;21168
5501;100;22066
5502;100;20532
5503;100;20263
5504;100;18077
5505;100;19429
5506;100;22939
5507;100;21078
5508;100;25272
5509;100;25186
5510;100;20036
5511;100;20011
5512;100;21810
5513;100;22469
5514;100;19525
5515;100;22922
5516;100;18315
5517;100;24710
5518;100;21800
5519;100;23197
5520;100;20551
5521;100;22782
5522;100;24855
5523;100;19051
5524;100;23193
5525;100;23309
5526;100;25447
5527;100;22078
5528;100;23154
5529;100;20035
5530;100;23130
5531;100;21278
5532;100;22568
5533;100;20652
5534;100;19416
5535;100;22590
5536;100;23080
5537;100;20997
5538;100;21394
5539;100;22394
5540;100;23103
5541;100;22699
5542;100;21378
5543;100;22522
5544;100;21518
5545;100;18888
5546;100;19102
5547;100;22077
5548;100;22312
5549;100;20278
5550;100;19478
5551;100;23071
5552;100;20899
5553;100;21632
5554;100;24650
5555;100;22223
5556;100;24978
5557;100;23680
5558;100;21154
5559;100;20255
5560;100;21328
5561;100;23476
5562;100;19059
5563;100;22702
5564;100;19357
5565;100;18376
5566;100;19289
5567;100;19224
5568;100;21303
5569;100;21579
5570;100;19421
5571;100;22009
5572;100;29613
5573;100;19989
5574;100;24557
5575;100;19923
5576;100;21852
5577;100;22825
5578;100;24892
5579;100;22569
5580;100;25456
5581;100;20890
5582;100;27053
5583;100;22660
5584;100;20594
5585;100;23474
5586;100;21702
5587;100;18591
5588;100;21789
5589;100;24804
5590;100;20992
5591;100;18667
5592;100;25914
5593;100;23496
5594;100;26354
5595;100;19372
5596;100;20839
5597;100;20493
5598;100;19755
5599;100;22158
5600;100;22076
5601;100;28896
5602;100;21995
5603;100;24111
5604;100;21032
5605;100;20227
5606;100;23409
5607;100;24733
5608;100;22135
5609;100;21564
5610;100;21469
5611;100;23264
5612;100;19241
5613;100;21525
5614;100;21818
5615;100;24465
5616;100;22678
5617;100;22383
5618;100;23113
5619;100;18155
5620;100;24255
5621;100;20441
5622;100;22536
5623;100;23673
5624;100;18801
5625;100;18688
5626;100;25008
5627;100;23897
5628;100;21934
5629;100;20863
5630;100;25338
5631;100;21175
5632;100;24307
5633;100;16937
5634;100;21627
5635;100;21587
5636;100;21498
5637;100;23987
5638;100;23133
5639;100;22331
5640;100;24047
5641;100;21807
5642;100;25409
5643;100;23993
5644;100;21959
5645;100;23222
5646;100;24492
5647;100;20110
5648;100;26067
5649;100;23668
5650;100;21991
5651;100;19218
5652;100;20170
5653;100;21391
5654;100;22113
5655;100;21609
5656;100;23612
5657;100;27465
5658;100;21836
5659;100;24368
5660;100;22314
5661;100;26017
5662;100;25638
5663;100;25691
5664;100;23596
5665;100;23536
5666;100;24818
5667;100;24472
5668;100;24577
5669;100;27486
5670;100;21905
5671;100;22761
5672;100;21371
5673;100;24144
5674;100;22219
5675;100;27269
5676;100;18985
5677;100;19730
5678;100;20758
5679;100;19688
5680;100;18969
5681;100;23016
5682;100;19563
5683;100;21103
5684;100;21442
5685;100;26134
5686;100;21452
5687;100;17755
5688;100;20915
5689;100;23455
5690;100;20380
5691;100;24408
5692;100;21101
5693;100;20629
5694;100;21963
5695;100;21126
5696;100;23102
5697;100;27646
5698;100;21513
5699;100;23922
5700;100;23679
5701;100;17570
5702;100;23026
5703;100;25335
5704;100;22032
5705;100;22848
5706;100;24669
5707;100;21584
5708;100;25540
5709;100;22574
5710;100;20585
5711;100;23718
5712;100;22547
5713;100;24516
5714;100;24701
5715;100;23896
5716;100;21884
5717;100;23903
5718;100;24048
5719;100;23753
5720;100;23909
5721;100;22449
5722;100;23261
5723;100;23919
5724;100;20078
5725;100;16829
5726;100;23080
5727;100;20813
5728;100;20748
5729;100;27166
5730;100;24808
5731;100;18988
5732;100;23678
5733;100;23034
5734;100;24576
5735;100;22646
5736;100;18459
5737;100;21468
5738;100;22789
5739;100;19337
5740;100;21040
5741;100;19895
5742;100;27143
5743;100;23936
5744;100;22395
5745;100;19206
5746;100;19188
5747;100;21704
5748;100;25996
5749;100;27554
5750;100;25948
5751;100;22756
5752;100;19826
5753;100;25151
5754;100;24892
5755;100;29905
5756;100;23305
5757;100;22970
5758;100;27578
5759;100;22804
5760;100;25964
5761;100;31290
5762;100;22065
5763;100;22463
5764;100;23643
5765;100;20548
5766;100;22049
5767;100;21208
5768;100;25092
5769;100;19201
5770;100;22557
5771;100;22480
5772;100;22556
5773;100;20493
5774;100;23240
5775;100;25677
5776;100;24495
5777;100;22659
5778;100;26583
5779;100;22031
5780;100;22972
5781;100;25977
5782;100;21121
5783;100;25896
5784;100;24682
5785;100;24328
5786;100;25063
5787;100;23803
5788;100;21253
5789;100;20187
5790;100;25071
5791;100;26237
5792;100;23348
5793;100;24534
5794;100;25058
5795;100;19875
5796;100;21199
5797;100;24887
5798;100;23433
5799;100;24109
5800;100;20160
5801;100;18988
5802;100;29336
5803;100;20552
5804;100;24224
5805;100;24249
5806;100;23257
5807;100;21763
5808;100;24177
5809;100;17204
5810;100;23174
5811;100;21245
5812;100;23918
5813;100;21557
5814;100;22987
5815;100;23536
5816;100;24744
5817;100;20691
5818;100;23877
5819;100;21871
5820;100;19775
5821;100;24887
5822;100;21929
5823;100;20914
5824;100;18913
5825;100;20620
5826;100;24363
5827;100;23131
5828;100;23025
5829;100;25030
5830;100;19844
5831;100;24799
5832;100;24304
5833;100;25842
5834;100;21639
5835;100;21824
5836;100;22368
5837;100;22610
5838;100;21859
5839;100;19122
5840;100;22573
5841;100;19070
5842;100;27060
5843;100;20178
5844;100;22095
5845;100;24089
5846;100;23329
5847;100;18953
5848;100;22147
5849;100;23948
5850;100;25440
5851;100;24913
5852;100;20525
5853;100;23108
5854;100;22692
5855;100;28165
5856;100;29243
5857;100;23925
5858;100;22972
5859;100;25652
5860;100;22806
5861;100;22772
5862;100;21980
5863;100;24823
5864;100;19625
5865;100;21637
5866;100;27280
5867;100;26119
5868;100;27260
5869;100;25618
5870;100;23461
5871;100;24316
5872;100;25174
5873;100;26548
5874;100;19245
5875;100;23517
5876;100;20046
5877;100;24095
5878;100;24777
5879;100;24192
5880;100;20425
5881;100;27856
5882;100;24591
5883;100;24722
5884;100;22383
5885;100;22418
5886;100;24601
5887;100;22102
5888;100;23383
5889;100;21282
5890;100;21367
5891;100;23119
5892;100;22837
5893;100;23697
5894;100;23576
5895;100;22183
5896;100;24258
5897;100;21502
5898;100;20580
5899;100;21867
5900;100;21898
5901;100;24697
5902;100;25379
5903;100;24564
5904;100;23763
5905;100;23023
5906;100;23630
5907;100;28153
5908;100;19631
5909;100;23143
5910;100;21871
5911;100;20817
5912;100;22487
5913;100;27501
5914;100;21388
5915;100;22988
5916;100;22857
5917;100;18486
5918;100;23462
5919;100;23189
5920;100;28144
5921;100;24819
5922;100;25072
5923;100;24711
5924;100;28400
5925;100;21291
5926;100;24818
5927;100;21664
5928;100;27010
5929;100;25029
5930;100;24736
5931;100;25877
5932;100;26353
5933;100;21767
5934;100;31867
5935;100;22368
5936;100;19204
5937;100;23840
5938;100;22162
5939;100;19396
5940;100;22410
5941;100;24799
5942;100;20705
5943;100;23019
5944;100;22247
5945;100;23966
5946;100;26935
5947;100;22647
5948;100;22948
5949;100;20673
5950;100;20521
5951;100;20065
5952;100;20722
5953;100;24492
5954;100;23459
5955;100;24829
5956;100;25971
5957;100;25277
5958;100;22766
5959;100;22197
5960;100;25738
5961;100;20479
5962;100;25645
5963;100;23299
5964;100;23421
5965;100;27912
5966;100;35445
5967;100;22891
5968;100;22929
5969;100;23376
5970;100;22356
5971;100;20631
5972;100;27189
5973;100;25826
5974;100;25814
5975;100;25736
5976;100;27503
5977;100;27415
5978;100;24099
5979;100;22816
5980;100;20319
5981;100;21829
5982;100;23097
5983;100;20900
5984;100;24357
5985;100;21273
5986;100;25835
5987;100;21438
5988;100;24629
5989;100;20970
5990;100;24026
5991;100;22259
5992;100;23371
5993;100;25039
5994;100;22794
5995;100;21938
5996;100;22270
5997;100;27168
5998;100;20413
5999;100;25857
6000;100;21136
6001;100;23100
6002;100;24917
6003;100;23214
6004;100;24402
6005;100;22643
6006;100;24045
6007;100;23860
6008;100;26984
6009;100;25311
6010;100;22821
6011;100;22450
6012;100;25526
6013;100;23989
6014;100;21599
6015;100;24950
6016;100;22767
6017;100;22284
6018;100;20645
6019;100;22728
6020;100;24622
6021;100;27053
6022;100;19764
6023;100;18503
6024;100;25195
6025;100;23109
6026;100;22446
6027;100;23118
6028;100;25245
6029;100;22279
6030;100;22770
6031;100;24892
6032;100;21865
6033;100;19095
6034;100;24342
6035;100;24723
6036;100;24025
6037;100;21596
6038;100;20989
6039;100;24662
6040;100;26154
6041;100;21685
6042;100;28803
6043;100;25222
6044;100;25388
6045;100;21977
6046;100;22559
6047;100;23299
6048;100;23531
6049;100;21633
6050;100;22691
6051;100;19295
6052;100;22333
6053;100;24547
6054;100;23415
6055;100;20587
6056;100;27008
6057;100;19503
6058;100;25297
6059;100;27559
6060;100;23725
6061;100;20941
6062;100;24551
6063;100;22533
6064;100;25353
6065;100;22671
6066;100;21018
6067;100;26204
6068;100;26466
6069;100;23316
6070;100;23197
6071;100;24137
6072;100;22559
6073;100;26218
6074;100;28659
6075;100;20483
6076;100;22841
6077;100;23817
6078;100;22991
6079;100;27007
6080;100;26425
6081;100;28133
6082;100;21544
6083;100;22549
6084;100;22064
6085;100;21184
6086;100;25273
6087;100;24027
6088;100;23822
6089;100;22208
6090;100;23931
6091;100;23280
6092;100;20117
6093;100;20040
6094;100;23031
6095;100;22787
6096;100;26833
6097;100;28477
6098;100;20963
6099;100;24662
6100;100;25262
6101;100;25927
6102;100;23605
6103;100;25596
6104;100;26578
6105;100;24623
6106;100;26284
6107;100;27532
6108;100;22440
6109;100;23291
6110;100;24640
6111;100;24834
6112;100;25660
6113;100;25779
6114;100;24023
6115;100;24883
6116;100;21487
6117;100;24992
6118;100;21351
6119;100;24061
6120;100;25452
6121;100;24143
6122;100;22732
6123;100;26235
6124;100;23109
6125;100;24268
6126;100;26621
6127;100;24748
6128;100;20075
6129;100;24460
6130;100;25171
6131;100;27064
6132;100;24188
6133;100;23764
6134;100;24369
6135;100;22013
6136;100;23767
6137;100;25383
6138;100;22974
6139;100;23194
6140;100;21429
6141;100;23660
6142;100;21994
6143;100;24770
6144;100;21718
6145;100;24238
6146;100;23076
6147;100;27311
6148;100;28209
6149;100;22779
6150;100;24306
6151;100;23408
6152;100;26170
6153;100;27032
6154;100;22721
6155;100;26012
6156;100;20836
6157;100;20258
6158;100;25623
6159;100;23290
6160;100;22630
6161;100;21467
6162;100;27961
6163;100;24044
6164;100;24682
6165;100;25798
6166;100;23899
6167;100;22634
6168;100;22070
6169;100;24678
6170;100;23193
6171;100;22121
6172;100;28856
6173;100;24019
6174;100;22954
6175;100;24901
6176;100;22976
6177;100;21552
6178;100;24119
6179;100;27859
6180;100;24268
6181;100;22698
6182;100;21525
6183;100;27045
6184;100;25918
6185;100;25971
6186;100;23154
6187;100;29249
6188;100;22129
6189;100;28697
6190;100;29653
6191;100;30154
6192;100;23847
6193;100;26783
6194;100;28134
6195;100;23145
6196;100;21795
6197;100;33501
6198;100;20694
6199;100;24676
6200;100;23266
6201;100;24174
6202;100;25117
6203;100;28668
6204;100;26336
6205;100;26105
6206;100;24870
6207;100;21873
6208;100;17065
6209;100;25861
6210;100;28379
6211;100;24140
6212;100;23211
6213;100;24545
6214;100;22430
6215;100;22983
6216;100;26610
6217;100;26646
6218;100;24796
6219;100;25191
6220;100;21356
6221;100;24507
6222;100;26521
6223;100;22272
6224;100;25869
6225;100;23463
6226;100;25268
6227;100;25519
6228;100;25412
6229;100;25788
6230;100;19422
6231;100;25397
6232;100;24063
6233;100;27711
6234;100;28103
6235;100;25574
6236;100;23756
6237;100;23759
6238;100;26309
6239;100;21917
6240;100;25788
6241;100;27195
6242;100;28992
6243;100;22765
6244;100;27379
6245;100;21721
6246;100;24275
6247;100;21449
6248;100;23282
6249;100;24363
6250;100;27274
6251;100;30604
6252;100;29308
6253;100;23142
6254;100;22430
6255;100;25832
6256;100;25427
6257;100;24375
6258;100;25012
6259;100;27581
6260;100;24867
6261;100;26100
6262;100;22504
6263;100;26904
6264;100;21820
6265;100;24285
6266;100;20712
6267;100;24290
6268;100;24469
6269;100;26398
6270;100;29905
6271;100;35336
6272;100;27374
6273;100;23323
6274;100;23878
6275;100;25328
6276;100;23253
6277;100;26041
6278;100;21747
6279;100;27268
6280;100;21439
6281;100;22065
6282;100;22037
6283;100;24034
6284;100;22622
6285;100;23411
6286;100;20887
6287;100;27679
6288;100;26469
6289;100;20823
6290;100;23254
6291;100;25340
6292;100;27764
6293;100;24019
6294;100;26180
6295;100;25975
6296;100;22063
6297;100;21010
6298;100;25926
6299;100;22669
6300;100;23386
6301;100;26157
6302;100;26676
6303;100;24086
6304;100;29443
6305;100;25206
6306;100;23942
6307;100;27550
6308;100;26701
6309;100;29055
6310;100;21554
6311;100;22831
6312;100;26193
6313;100;25159
6314;100;27506
6315;100;26790
6316;100;21386
6317;100;28083
6318;100;33810
6319;100;24620
6320;100;21807
6321;100;25603
6322;100;23469
6323;100;25761
6324;100;23973
6325;100;26774
6326;100;25624
6327;100;28378
6328;100;28716
6329;100;27245
6330;100;21520
6331;100;26883
6332;100;21144
6333;100;22427
6334;100;24438
6335;100;27014
6336;100;23557
6337;100;25484
6338;100;29229
6339;100;20322
6340;100;24229
6341;100;23610
6342;100;24672
6343;100;23601
6344;100;25184
6345;100;21845
6346;100;25057
6347;100;29093
6348;100;30131
6349;100;25919
6350;100;25929
6351;100;27131
6352;100;27687
6353;100;27580
6354;100;30183
6355;100;24737
6356;100;24256
6357;100;27217
6358;100;24997
6359;100;23178
6360;100;24283
6361;100;24619
6362;100;24562
6363;100;24174
6364;100;24488
6365;100;19852
6366;100;30341
6367;100;26032
6368;100;21893
6369;100;23211
6370;100;25685
6371;100;25137
6372;100;22074
6373;100;26039
6374;100;27514
6375;100;28893
6376;100;23709
6377;100;27773
6378;100;23154
6379;100;23347
6380;100;29763
6381;100;22677
6382;100;26381
6383;100;24508
6384;100;24838
6385;100;34123
6386;100;27827
6387;100;24098
6388;100;24307
6389;100;23511
6390;100;21162
6391;100;26871
6392;100;22770
6393;100;27215
6394;100;23421
6395;100;26372
6396;100;26343
6397;100;24114
6398;100;25949
6399;100;22840
6400;100;26716
6401;100;24626
6402;100;26530
6403;100;22057
6404;100;26403
6405;100;23945
6406;100;26824
6407;100;25640
6408;100;22053
6409;100;24458
6410;100;23942
6411;100;21943
6412;100;21735
6413;100;27613
6414;100;22546
6415;100;23759
6416;100;24961
6417;100;29643
6418;100;27475
6419;100;24120
6420;100;25381
6421;100;25486
6422;100;27041
6423;100;27269
6424;100;29406
6425;100;22185
6426;100;26178
6427;100;28908
6428;100;27460
6429;100;24048
6430;100;25587
6431;100;26874
6432;100;26557
6433;100;29297
6434;100;23300
6435;100;24282
6436;100;26279
6437;100;24226
6438;100;22315
6439;100;23888
6440;100;24482
6441;100;27542
6442;100;22870
6443;100;25986
6444;100;23712
6445;100;26107
6446;100;27842
6447;100;21626
6448;100;26862
6449;100;24142
6450;100;23072
6451;100;26590
6452;100;23089
6453;100;23167
6454;100;20773
6455;100;25360
6456;100;22897
6457;100;24897
6458;100;22232
6459;100;23460
6460;100;26357
6461;100;23120
6462;100;21911
6463;100;25508
6464;100;24484
6465;100;25288
6466;100;24246
6467;100;25297
6468;100;21188
6469;100;28198
6470;100;26696
6471;100;21294
6472;100;22619
6473;100;22379
6474;100;23918
6475;100;29688
6476;100;27039
6477;100;24578
6478;100;29971
6479;100;22714
6480;100;23679
6481;100;28327
6482;100;20658
6483;100;24183
6484;100;26030
6485;100;25626
6486;100;24369
6487;100;28720
6488;100;23087
6489;100;22096
6490;100;24352
6491;100;23650
6492;100;28714
6493;100;21960
6494;100;24844
6495;100;23429
6496;100;29106
6497;100;29704
6498;100;25320
6499;100;21360
6500;100;27008
6501;100;24680
6502;100;21302
6503;100;27191
6504;100;24572
6505;100;25848
6506;100;26620
6507;100;26119
6508;100;27968
6509;100;25989
6510;100;25927
6511;100;24885
6512;100;30259
6513;100;25074
6514;100;22505
6515;100;27728
6516;100;23946
6517;100;27083
6518;100;21567
6519;100;29015
6520;100;24116
6521;100;27293
6522;100;23066
6523;100;29901
6524;100;25640
6525;100;25895
6526;100;24823
6527;100;31938
6528;100;25879
6529;100;24410
6530;100;33662
6531;100;26480
6532;100;24901
6533;100;28674
6534;100;28744
6535;100;26434
6536;100;32987
6537;100;27273
6538;100;22469
6539;100;26154
6540;100;23351
6541;100;27126
6542;100;26548
6543;100;32310
6544;100;25889
6545;100;27759
6546;100;26817
6547;100;24049
6548;100;25426
6549;100;30076
6550;100;23402
6551;100;21758
6552;100;25232
6553;100;20834
6554;100;31833
6555;100;25077
6556;100;30634
6557;100;26335
6558;100;25203
6559;100;27618
6560;100;27984
6561;100;26263
6562;100;24059
6563;100;23575
6564;100;29417
6565;100;21307
6566;100;25327
6567;100;26935
6568;100;30425
6569;100;23546
6570;100;29138
6571;100;32016
6572;100;24174
6573;100;28366
6574;100;24147
6575;100;28474
6576;100;22805
6577;100;23233
6578;100;25641
6579;100;23810
6580;100;29743
6581;100;26948
6582;100;24068
6583;100;28139
6584;100;27303
6585;100;26406
6586;100;22551
6587;100;26411
6588;100;26769
6589;100;29020
6590;100;24955
6591;100;21573
6592;100;29689
6593;100;19101
6594;100;23412
6595;100;24059
6596;100;26853
6597;100;24932
6598;100;24466
6599;100;25694
6600;100;30608
6601;100;23364
6602;100;23265
6603;100;24267
6604;100;29390
6605;100;26349
6606;100;28702
6607;100;28246
6608;100;27836
6609;100;30207
6610;100;24184
6611;100;24710
6612;100;25779
6613;100;26967
6614;100;27560
6615;100;28524
6616;100;22237
6617;100;24363
6618;100;29142
6619;100;25558
6620;100;24408
6621;100;29191
6622;100;27998
6623;100;25871
6624;100;27298
6625;100;27990
6626;100;24686
6627;100;23349
6628;100;26911
6629;100;22121
6630;100;21816
6631;100;34535
6632;100;25241
6633;100;26266
6634;100;25249
6635;100;25124
6636;100;28379
6637;100;26875
6638;100;27114
6639;100;26725
6640;100;28841
6641;100;22962
6642;100;32459
6643;100;24130
6644;100;31248
6645;100;26271
6646;100;26513
6647;100;27873
6648;100;24527
6649;100;23598
6650;100;25444
6651;100;26060
6652;100;23439
6653;100;25509
6654;100;26478
6655;100;25374
6656;100;25329
6657;100;25822
6658;100;28240
6659;100;29216
6660;100;26778
6661;100;28451
6662;100;26000
6663;100;27303
6664;100;22939
6665;100;22998
6666;100;26165
6667;100;25005
6668;100;24132
6669;100;27392
6670;100;25898
6671;100;28340
6672;100;30751
6673;100;24870
6674;100;26334
6675;100;26437
6676;100;25187
6677;100;27805
6678;100;24464
6679;100;25612
6680;100;27796
6681;100;28465
6682;100;22869
6683;100;24736
6684;100;29083
6685;100;24747
6686;100;24363
6687;100;27790
6688;100;26374
6689;100;28405
6690;100;22877
6691;100;21840
6692;100;26016
6693;100;25124
6694;100;24951
6695;100;32680
6696;100;23106
6697;100;25553
6698;100;25825
6699;100;26841
6700;100;25996
6701;100;24470
6702;100;25676
6703;100;24182
6704;100;30166
6705;100;26104
6706;100;28728
6707;100;20695
6708;100;28386
6709;100;27436
6710;100;31033
6711;100;26421
6712;100;31570
6713;100;26638
6714;100;28734
6715;100;25659
6716;100;25477
6717;100;22591
6718;100;28121
6719;100;24586
6720;100;29345
6721;100;27309
6722;100;31870
6723;100;22719
6724;100;24639
6725;100;24240
6726;100;27315
6727;100;27177
6728;100;30593
6729;100;29291
6730;100;23332
6731;100;26740
6732;100;23487
6733;100;28206
6734;100;30886
6735;100;29401
6736;100;25288
6737;100;28104
6738;100;23459
6739;100;29946
6740;100;29009
6741;100;26871
6742;100;29087
6743;100;29223
6744;100;26518
6745;100;28212
6746;100;29066
6747;100;26533
6748;100;27080
6749;100;26062
6750;100;22842
6751;100;29650
6752;100;28360
6753;100;26686
6754;100;28334
6755;100;25642
6756;100;25547
6757;100;26321
6758;100;25464
6759;100;26807
6760;100;24428
6761;100;22388
6762;100;24031
6763;100;32977
6764;100;27113
6765;100;23173
6766;100;28014
6767;100;24597
6768;100;27371
6769;100;25106
6770;100;27057
6771;100;25374
6772;100;34348
6773;100;29429
6774;100;24976
6775;100;28461
6776;100;28483
6777;100;28808
6778;100;32980
6779;100;27321
6780;100;22986
6781;100;30524
6782;100;27496
6783;100;32324
6784;100;23787
6785;100;24408
6786;100;25632
6787;100;29409
6788;100;27502
6789;100;33220
6790;100;30047
6791;100;25558
6792;100;28367
6793;100;28619
6794;100;28010
6795;100;25644
6796;100;26466
6797;100;22931
6798;100;28128
6799;100;29193
6800;100;27885
6801;100;22006
6802;100;29592
6803;100;22969
6804;100;23988
6805;100;24588
6806;100;28150
6807;100;24859
6808;100;27595
6809;100;26887
6810;100;24540
6811;100;26391
6812;100;30433
6813;100;24942
6814;100;26740
6815;100;27636
6816;100;26854
6817;100;25594
6818;100;26185
6819;100;24349
6820;100;29797
6821;100;26826
6822;100;26430
6823;100;26804
6824;100;28076
6825;100;24916
6826;100;30208
6827;100;28682
6828;100;27027
6829;100;23481
6830;100;25035
6831;100;27470
6832;100;29232
6833;100;28154
6834;100;24437
6835;100;29674
6836;100;26351
6837;100;27614
6838;100;28557
6839;100;24569
6840;100;27713
6841;100;28092
6842;100;27009
6843;100;26155
6844;100;30426
6845;100;27298
6846;100;28446
6847;100;23316
6848;100;27149
6849;100;23867
6850;100;26655
6851;100;27367
6852;100;25072
6853;100;26780
6854;100;27436
6855;100;28817
6856;100;25566
6857;100;29512
6858;100;27820
6859;100;26526
6860;100;23779
6861;100;25316
6862;100;26892
6863;100;25633
6864;100;25679
6865;100;24888
6866;100;29432
6867;100;24954
6868;100;28125
6869;100;26935
6870;100;24203
6871;100;33660
6872;100;27640
6873;100;25663
6874;100;29327
6875;100;25136
6876;100;29384
6877;100;27384
6878;100;30267
6879;100;25411
6880;100;28347
6881;100;32170
6882;100;24727
6883;100;25783
6884;100;27801
6885;100;30921
6886;100;28148
6887;100;27673
6888;100;27899
6889;100;26978
6890;100;27760
6891;100;22275
6892;100;26453
6893;100;26231
6894;100;25311
6895;100;26400
6896;100;25045
6897;100;20970
6898;100;23470
6899;100;26649
6900;100;20312
6901;100;27548
6902;100;24624
6903;100;27620
6904;100;31982
6905;100;27052
6906;100;30354
6907;100;29665
6908;100;30702
6909;100;27297
6910;100;30019
6911;100;29109
6912;100;27952
6913;100;31884
6914;100;32805
6915;100;25139
6916;100;25167
6917;100;23972
6918;100;30059
6919;100;23748
6920;100;26199
6921;100;31385
6922;100;29712
6923;100;24905
6924;100;30226
6925;100;31227
6926;100;28646
6927;100;29615
6928;100;32137
6929;100;27648
6930;100;24467
6931;100;25492
6932;100;24271
6933;100;29275
6934;100;24980
6935;100;23478
6936;100;26560
6937;100;28259
6938;100;31143
6939;100;28590
6940;100;26889
6941;100;28847
6942;100;28651
6943;100;24605
6944;100;24741
6945;100;23744
6946;100;24456
6947;100;26539
6948;100;26246
6949;100;24062
6950;100;26892
6951;100;29916
6952;100;24519
6953;100;31042
6954;100;30703
6955;100;31616
6956;100;29841
6957;100;28414
6958;100;26861
6959;100;31305
6960;100;27793
6961;100;27410
6962;100;30761
6963;100;27972
6964;100;31092
6965;100;27270
6966;100;27028
6967;100;29611
6968;100;27606
6969;100;30813
6970;100;28961
6971;100;28547
6972;100;32526
6973;100;27929
6974;100;28903
6975;100;28602
6976;100;29634
6977;100;27895
6978;100;30225
6979;100;25478
6980;100;26117
6981;100;29491
6982;100;27982
6983;100;28183
6984;100;27362
6985;100;26456
6986;100;25550
6987;100;28726
6988;100;26703
6989;100;30614
6990;100;32000
6991;100;28137
6992;100;24772
6993;100;25438
6994;100;23470
6995;100;28814
6996;100;28078
6997;100;27015
6998;100;27993
6999;100;33122
7000;100;29395
7001;100;29006
7002;100;28263
7003;100;27874
7004;100;28299
7005;100;34762
7006;100;28254
7007;100;26539
7008;100;27605
7009;100;23658
7010;100;29280
7011;100;24860
7012;100;31583
7013;100;24265
7014;100;34106
7015;100;30748
7016;100;28149
7017;100;30263
7018;100;26743
7019;100;27026
7020;100;25116
7021;100;29413
7022;100;32057
7023;100;30244
7024;100;22492
7025;100;27937
7026;100;29150
7027;100;30762
7028;100;23692
7029;100;28324
7030;100;33190
7031;100;27889
7032;100;27892
7033;100;28011
7034;100;27794
7035;100;26843
7036;100;29810
7037;100;29388
7038;100;25481
7039;100;31640
7040;100;28221
7041;100;23452
7042;100;27592
7043;100;22822
7044;100;24600
7045;100;22985
7046;100;31738
7047;100;31927
7048;100;29101
7049;100;27153
7050;100;27037
7051;100;23645
7052;100;24036
7053;100;28840
7054;100;27630
7055;100;26916
7056;100;28644
7057;100;24947
7058;100;31880
7059;100;27099
7060;100;29477
7061;100;31247
7062;100;27772
7063;100;27531
7064;100;31721
7065;100;27787
7066;100;24480
7067;100;26179
7068;100;25214
7069;100;26077
7070;100;26871
7071;100;32130
7072;100;27801
7073;100;24564
7074;100;26359
7075;100;28564
7076;100;25423
7077;100;27878
7078;100;26413
7079;100;21616
7080;100;28020
7081;100;31841
7082;100;25502
7083;100;27927
7084;100;24336
7085;100;34329
7086;100;30026
7087;100;25580
7088;100;27893
7089;100;28413
7090;100;26383
7091;100;27390
7092;100;25321
7093;100;27431
7094;100;26651
7095;100;27960
7096;100;34331
7097;100;34012
7098;100;29703
7099;100;31361
7100;100;28149
7101;100;28684
7102;100;26929
7103;100;26314
7104;100;26986
7105;100;30784
7106;100;31556
7107;100;27236
7108;100;26068
7109;100;34624
7110;100;30383
7111;100;30638
7112;100;30924
7113;100;24019
7114;100;26437
7115;100;25178
7116;100;30639
7117;100;28108
7118;100;23521
7119;100;28640
7120;100;29749
7121;100;22542
7122;100;21841
7123;100;26881
7124;100;26050
7125;100;29474
7126;100;29927
7127;100;26008
7128;100;27502
7129;100;28900
7130;100;31244
7131;100;27749
7132;100;27963
7133;100;26548
7134;100;26065
7135;100;28532
7136;100;30092
7137;100;23209
7138;100;28013
7139;100;27059
7140;100;23445
7141;100;26004
7142;100;26726
7143;100;30132
7144;100;28206
7145;100;26995
7146;100;25760
7147;100;27250
7148;100;34220
7149;100;32048
7150;100;27393
7151;100;31375
7152;100;26901
7153;100;25703
7154;100;32370
7155;100;29096
